source_id,local_path,bytes,observed_sha256
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_208.jpg,59720,47ba2d19841a06aca30ab77eae4830a3fbfdd72efdb8612fbc40ea02c189f044
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_209.jpg,10851,e15d84f4a0a026641e917685aa570d8124bf710e28188b7f4bd5b1b8ccba6d7b
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_210.jpg,9288,8efcb03c5c95fafa1989947734193ec2ac7411d8048e3b86fdcb172f42e0a9e2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_211.jpg,12595,ab6191457aa2fc3ef1dece310ed8b489ecb4b8b45869b04383ece295410c539d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_212.jpg,16009,66aabf446ee92d2cfdaff459e372f954ec4439c86b5e1bf0b2777b44bbd862b6
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_213.jpg,11366,609dc40426b5e9cf3d26e4867882010220efdc3fec5cfd7230edf0127a1be3e3
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_214.jpg,8917,bcf90d12f34014e8d7bf80e05785dae7cbdbd54cd43de6d551d78055588ccb2c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_215.jpg,13090,b9897b661248d9d01dcfcf21ccbd4e61846d791185aac268666ebaa6f3fe0206
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_216.jpg,47250,6fcc64ea3b6df1761777452fe2bc5f5dcafb21460e7e91b68c164fd034eaad63
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_216.png,14749,2e2269049b3bb62a21473f8721bfe58d7fbcb5200f837983f289173c78ef1b8c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_218.jpg,87874,b7447db7574171afab3ce11cd97278e4758f4e25948bf62acaa1abc5c624f373
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_218.png,18752,94bc7357f42239eaa7959f45a8414ee7e6d18302301a99079f1692d9ee8da3a2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_220.jpg,58481,c2dac4bf545951ecc7cba725983ea315a54e940d307f51bcab8896254925135f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_220.png,18154,2a9a5fe5a658614d027e69babd872a2b5a0057d6fafe18bd721b93f28f12f7c3
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_221.jpg,64147,dad39b7068f7dd972dce70deb1ae3366da551875b1a4cddff3ab486d5f53e9f4
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_221.png,17143,914954235758df63bdd990efb32f4026a9c71f55a15f8f2ebd2296f72444f1a1
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_222.jpg,66954,e0598cbc423f837e4dff05e57abbe591600efdca2f1e8bb97bed1b0921e53b3a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_222.png,18173,ce38a8787fe1a173fd9306796d12f91f3f44992582067348da988dc9340d4b4d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_223.jpg,51096,a999b94200b1f13dc9c4b7bb61037b65622b81fdb583f89f80e141db94da211f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_223.png,15746,b9a9cc5616b382811078d4557fbe9df600e0fb1440eae06430e81d05b6b65bf0
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_224.jpg,61941,1c6856c2c8839056f5c0a293c2429d624b47091ebc800739de6b5dc87c4baf3f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_03_224.png,14837,82e4f854d3af67b1e7d715e80a153be88de57fe8a3941359e4451aa3a91e30ce
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_001.jpg,51279,705ce0bfb733273983b6b88b0781340cfe164ec3d86772462f9f20cdf0158be0
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_002-1.jpg,78982,aa770bfbc57ec549f46c29e5a4d1efbc76a5907547ade2f49a95182ef5ca3577
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_002.jpg,81794,2053b3563fe860ea02cdc8014f027c0c38511905b571bb88768853f3ac2fd2d9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_002b.jpg,81276,b211f44ad009a3d255885ba65313765add6cfe14f5bff994f646d47f86ea81f2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_003-4a9b.jpg,74128,0e8c2b3f30aaa12fabfbd295eb59e84915641c450116f75c63424c0797ad24cb
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_003-acfc.jpg,67915,76c2c11f12af684b4dc3b9d830cd2b8ded374332a509ec4b54a9d5143713b256
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_004.jpg,73431,4308447e9b972039e19273ef8f5cf1baceb1d8e65205ec9483fcf393bce85bc7
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_005.jpg,78504,844983ca5873101a1ffb0a2068abb4f5e547dc9a1c6da8bc75ed28dc9f2a22ec
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_006.jpg,69403,8c7892d716a3604a44d4f48858c0b0b89d2d62fdf6281a06428003c21131fd09
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_007-29d6.jpg,67276,a355c9234b1c5b9efd572e7db6d531dda7d8480d9201eb9633eac8609a14466e
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_007-ce92.jpg,67410,539159bda5a07046fb7c14e546b749365f494b663539c3d0c12c81b797275048
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_008-cb4a.jpg,56079,cf5f0f4f9c017b8e08bdc35ca0c48b3401b2879f9ef31c347536c454b2659bc7
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_008-ff01.jpg,91964,9a1dc8cfd7bece1f08089420f4138dfaa48bbcbc9c1b9b5205c8cd4876f030c2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_008_fixed.jpg,83720,5a3acc3012849424e6ee0f4177ed3997b6688f5b45a876158306dcbd2cdfa337
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_009.jpg,63473,0402762ef6c12a23cd745e4e3f07f6e899c690d98741d2ae1092fe2175d8e271
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_010-2698.jpg,64937,65a6b7ce865e0600acfb7edd6dbeba25b52ee0c135dc90a450e0b04ba8a8bf56
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_010-d677.jpg,62675,c09e3e92b83b556cce77fa40745d11677c57db27e02310b399be658721027803
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_011.jpg,73707,e3bde618ec49f742a07e29f5df3146963915c9dccf6dcd76010170c618548ef7
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_011abcdn.jpg,184008,5bf5b24b591d31872a1be9303effd91575e190190e9ea66512468096f20acf97
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_012.jpg,74234,40e80ddd2e6b1797efaed673cbf4bcbc13f3d0996b37d0895c49e560803dd40f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_013.jpg,75057,14ca7c15e10f0c46f02afe4a40b70022606a45a8691db056b5e6f4fc528e45c6
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_014.jpg,73752,ca066d6c0cc8fd78215070c3b12a98a527a8b3376c938c8d3f82a6a68e3808eb
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_015-432f.jpg,84418,e057f04228db2de666b7dd5b24bc1bad00d5189aca7def89dce506cb977a1451
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_015-f2e1.jpg,46669,200b2f4bcb9d11f247102d17da3d6d4207e96a4e90890c61a48c7c9f0c81f793
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_016.jpg,42880,976821ce9eb235ad37c0d8a0bdabba2154b5367d319aae3dc2e5cfa8d6e5d3e9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_017.jpg,50121,40b5d3870900df93d0eec834c5d5a75622c1ab14e40d000ba8eae761e8f77707
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_018.jpg,56856,3c7c218fc031fc8dce74063103ac07e62287dbc864dd2b303ad67b171b87222b
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_019.jpg,59227,9d169435e4a5cda73685050e764678f13844fecb2abcaefc6af0c6ccea3e1e73
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_020.jpg,99502,8e0396acdbc0faec9b1ec18ae644d8a72b422831edd81d7ec78c7c58c63bdbcb
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_021.jpg,74198,4e970daf3ba4496ac09d690c645a4312acedffc3da349f21496d29039fd55cd4
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_022.jpg,85103,9daddea0871eca711ef33d64e64fe8d82cedbedad777a80a216df05e01f73875
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_023.jpg,80386,a5ddc6c50c396c43533533030b2060c26a3ae74abc8baafdd73b13565248d2f4
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_024.jpg,77950,307b5bb16ce2e1df6003c902cc241ab3845057878db8896c29d37cb34ae9ded3
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_025.jpg,67902,089bf0f2698ab5d2bcebfa0215ce40f35d9877e4ba0c0cba69433afcd175eb51
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_026n.jpg,116511,3c647c7f08975822fa8b0f4e2c1e9805d676171c609803adda64296311bb9bf4
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_026n.png,26190,eceb8bd08e1ac1b8111085c8ade4e43c6b1f0d2a8bb816f0c5a6749e7b6ef3bc
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_027.jpg,52350,f3de7bf73a414c92cc2f4b0e7cc2c8d378d40515c18d67dbcf3cfd74bea9d19a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_028.jpg,60540,6f7acc22c791e9c570c0c682c95d311c23911f03ec3a11844759fee7e3d530d7
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_029.jpg,58282,715cfd41777b52f5093a6ed54a94d5526ac9c93f72667906f3980533abe78a87
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_202.jpg,57163,a2dbaad4a702408d1664be1b0c8297751147d113c4c42f84862725cc3e6436a5
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_204.jpg,64510,d1ebb6d458462943d90a9ac388c65046d9c620d881c41d893774c2830a94b6fc
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_206.jpg,58546,e0c3d3ce3c3b09ed00d132790181209d25898d27f120218f8615aa48774a5f4d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_04_207.jpg,59160,59e34f16e2046b5ffc6705af9b9784ee354e2d13e024a1906e10b4557bc6d13f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_001.jpg,154878,2ce7fa91a3c1e715a917f82c99fa9c72d4d9018e2dc7082832d6cd772d884a32
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_002.jpg,78735,f98acd0beebab896926314fb6bee0665412393b27a2bc7e27ec8fbcc52ba7c03
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_003.jpg,75808,16dbe939f5fb5201e30d129c07a001295cf3e5f5cc3ff5dfdf687f849bcb2c65
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_004.jpg,45146,a9e48baace51c4dfc862184f155b3154e15c7d5347b87e1d09010ac6c7424112
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_005.jpg,37888,0cb6f42b2b39a1fa648f767ac2bbd9c638ff9699efae5e0903561bbe8f318c0a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_006.jpg,40220,820b68d623822070dda3835a38d83e501da8e4aa92807647d83f9f55055dc228
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_007.jpg,42397,86d35598051cc5ee021f71f552adc75be6fe5f37d1dc122bc08daa86a89ff980
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_008-94c7.jpg,33837,1c6cedb6db2c189558d9796331807aceab1c0a5fc68e63e723c4979dcfecb200
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_008-c129.jpg,46101,48071997c7660fd25ed2a56b1dcc2f8285210bd864bd10fe4c27f8ad1c88fbd9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_009.jpg,98899,80b73a96b0e86f08c61ecba2a7da0d275edf5198309625beb309a7d7fcf33ff2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_010.jpg,52353,34a388632f3543d99b015cd339aab2dfcc04bc9d2d6aa1f5c2039186064de45a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_05_011.jpg,41404,f0499f0bad170e525b5d345236f66711ab1e6645860d8790f00f936fea406f16
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_001.jpg,60436,7a8c65e1df0f9db05f5103c5dd2000c078c76b7368472eaa912e1bde5cbb3b67
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_002.jpg,55679,88e7e0e803b2256e4dbfead951cc53eed35ffc20e667cd840ab520e5287cb1be
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_003.jpg,32743,ef76d3f4fb517e90a355d80727cfe97b8ebdd07c7c5d4d9ebdc4d4dc58dcc8c0
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_004.jpg,46711,d7fc46a7668b08e6f3aeb478fe890b918c77ca2318492bd0e5e8ff5dd53fc225
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_005.jpg,36741,51c74e3d25893d29b4b254c46c886676980a84d7c844f77ab2c48af3a0e71457
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_006.jpg,37447,ea558a7a23711d232a941d4872b9a1f15ec9e6a26ff005732bd8ab7321eff2b4
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_06_007.jpg,65802,7f073f6bfbc510700ff92e9205bca55e74b60a882e4c760e9f397a093ae5574c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_001.jpg,129302,f7961e5f97bf1380bc9d022f6f32fe30db27a714ef71ae0ee024779fcd70cfa8
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_002.jpg,92880,1d8723c8e2548edc5afe0197255e7a7507bb260be64b66f629bb34cca1bfbe1c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_003.jpg,63136,54cd4e51b49d1d2be7d583b251739f918554050007c0e739139eda0e1dc161c9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_004.jpg,83419,274fceefa78b346069e13686d3866c0b2cf926e2f367da22ffd4e1a54db79593
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_005.jpg,66074,ae213258e65678092d528390f08eb455ebd80c842af3cce39b16c0e62122a2d0
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_006.jpg,63093,f5d7cc3f2aa13b64bf3a30b30669f42d54e2dbc4765325d77c3aa1ae4affad2f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_007.jpg,68267,59485adb3e059f17634bc946a400c7d8f261064209cc013ccb9456038f0bf11d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_008-1317.jpg,58592,292e1d0028347e350ab4dad4af29394dd8341d66ab5bc17b9e9efc541a952d64
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_008-898d.jpg,87658,20d13209d3bcd00c78bd1c203078aaf4f9844ef5061ce152de78f58dba050b32
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_009.jpg,51922,66bb7c819e969159413dc686ea3639b810d1cb6aff6e8d803333c3b7ddc8c8a1
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_01.jpg,126840,c68a5c8716e955c13ab7154767c966d5c211ebce0c002afbd86b24b9979db604
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_010.jpg,72713,74ab23b1bce1ad4f2c249e4faa498b6242ef162e7616714bd6453e3306222796
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_011.jpg,86254,1f98604b413a51c6fd934359d90d9123593f8fc65a4ea19ab0c3547805ee7a52
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_012.jpg,61225,1de38d83fe8fb629dbae639c1f532dc30eb11a6f7c0b368a5a9d5ebfd7ac2c8c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_013.jpg,114255,afad6a6637c285889942134ed5f2d78a4913d0390cf01a7de5b3a3e6e9af17a9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_014.jpeg,100093,6800ff88dc8931c2684029cfb32bcee4dfa2c8c239667df1501486f05d3fa955
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_014.jpg,94279,d247a26343e16b71748da0bbc1d77d9c4c33a98918d26e37f883f726629d61b8
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_015.jpg,123856,c5e3d743f7d77ab76309c525845582e6b565a4d711dacac0ad245125a6c487ca
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_016.jpg,126840,c68a5c8716e955c13ab7154767c966d5c211ebce0c002afbd86b24b9979db604
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_017.jpg,144453,d92b6c2c14dfded58984010ca888eb1554d97d2b6dbb7ba1cee0f16b934dfb8a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_018.jpg,82248,5ab58956c4f455ff4b439f54332bb3be107435d487df880f863b58a9386a5548
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_019.jpg,84543,ea1213a113fce17b690d4d80524e3a6a9f607eddf940e56db3093916f6c8cce9
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_020.jpg,169389,3ac04c8ab1df349ecdac3df62d0f6b2e5960eb61e6fb369c99d4c5679ba46d2a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_021.jpg,63183,d8c90b139aa305fbf8aa37fc3092edf6ddd6b6e744377c5e3c97a416c2bc35a1
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_022.jpg,110775,a403d2dacd68b8e1340cf8d4dd17b79f294e0e10bc3ef8ab83ce88e8abac2bf0
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_023.jpg,116614,baf3b65566ff3428bc5fd7fff978799e90bbf0e79abc930a766a935d96e2f4b3
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_024.jpg,64463,1bec70b79e8571931510345845181e8d72a67551f7c59847eaac425ed278e792
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_025.jpg,76276,654beb766e2e229135e34e6481ab4b5a143d2f9457193eb4930e0efaa9457a40
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_201-898d.jpg,87658,20d13209d3bcd00c78bd1c203078aaf4f9844ef5061ce152de78f58dba050b32
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_201-b4f1.jpg,73271,f7c8436bb7a3c5b44db1556edc99a66b97e8415a940c06450369f212eda38fcb
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_201.jpg,87658,20d13209d3bcd00c78bd1c203078aaf4f9844ef5061ce152de78f58dba050b32
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_203.jpg,76413,00ab75845bbe5a36a300b088c39e03d0dd2834b034aed5e471d360a5a036e963
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_205.jpg,67916,f5f964ad3385f4df0ed6b578321807afd41c018d56acf5cb2cf70cb2865ea230
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_207.jpg,85336,0f5261add0799068a923cc685825b056a2d2d329e8ab9b00d1440b0aaf1c8579
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_209-9c83.jpg,108404,95baf61e0220985a61aa041e903f77563352c21d3cbb03e029ab5f500848878d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_209-d412.jpg,131691,e1fa0df13b83c630928c8059504faff90f39a6242d5a5c59eef3b2c01060ec29
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_211.jpeg,85102,b833b569136ac4038911ccac6fdb17404a2ccf275d1d0c64f67ff2da4a6cf871
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_211.jpg,66144,88eb38b45a986a360f518ea9aa535d02d18813fc4516bd14180492cd99a91ae5
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_213.jpg,77397,df0157f0ad3a148cc1a816d9e49a739a3c1bb444ae4643b49c4e6f51efc0e933
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_215-9e62.jpg,100959,e9445acd47db2da96d3c943886c6c525a5207c6d6d85fef86dd1626ff769546b
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_215-f3aa.jpg,123700,958824876843e6f20eb31c025b59e8d5a874907dda384c2f0a4a8865ad2d1c3a
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_217.jpg,93374,5e726c350164beaaed495c3cc7936116a5d0bcbf878b5b33d68dea2aa8df92dc
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_218.jpg,93703,8f8aef371b7e39cfe9a3535b38f8b5e944ec82d242290e50f1a0c1017ef1c9bf
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_219.jpg,97896,9026d094735663d7d98599af457b7bd32c50deca7115ddf358b090cf90c4fd6e
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_220.jpg,95348,f64390d6977b1a10bcf1775fd6d7008c25b5c06c67a70719feae832633dbe094
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_221.jpg,89686,2821584c5dfc45fa4e1ab2d5a5868514a477d1092c698d8ece431e959a1ba107
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_222.jpg,90633,385a8da5b6789c48662d27d3128f687370811a35c387c3bcd060d0cbc87c6206
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_223.jpg,99725,a1178c5f663c24fc753f3febdd29433038de4cd209bafae8f1f7f907fd62755d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_224.jpg,94102,c4d0ab48b098c4223ca29cbab44715fb64ccd6c271034e6a21f2d5fd84e55397
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_226.jpg,65172,657ff9a0f6e7f5e7423a050a610c0d50e022f2fc19f7e5f9055c839a516257e8
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_07_228.jpg,68816,1f9a3eaedf6d0569a1c69833ba693da14db62247c2cd65473ebd995d8379b739
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_001.jpg,111605,1d6d578dc3e9032607dcacaa0fadc9d5e614c20058bf60ffb7f5c4a057743080
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_002-1d36.jpg,62705,599a258a5b0b852a83fe48ab8142445ba7f2b2d57d47d1adb15d4dcbdfdedbaf
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_002-abf6.jpg,22365,0b3e5f0f37ad01fd589b4e869b0493f8bc8faa7de1d182c04081cdb24bef678c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_003.jpg,85656,0a80082c85dccc201ebb8800f6f646bdecf34e1cad05a1d972b57d36538538f6
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_004.jpg,94924,b54ce379c201f81ece9f754415e94884a1d5ee639b64f25e8bded6bc0ef5ade2
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_005.jpg,95250,6fa834b93f48a1d170bf48d22ca5a4dc66e320830c757ee7d3efad75f7d07919
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_006.jpg,121305,28969e0aa57b53fde74089de87f31e9409d690284eabe7a3ad6578f3bed5969d
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_007.jpg,78254,5aab9237fa551e63afe55a56d3e7c6cbf7adc75c81695a2e164614485181265f
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_008.jpg,68709,76277d95e34be8a231c02d76e44161e50746f78558fdfddc8a65674bb72e2b81
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_009.jpg,86637,330b7f4b899225671ba1e4fd852026c9a288001001ce4b1dc90ca6fefcf36d0b
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_202.jpg,45216,475fb9af1065405f4544cd4bb0d62819bd518f6e31569914c987613621828cc8
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_204.jpg,46772,d07fdf136b20410324c7ab29eb3edea30ab8fb45e02a2d1df2a728e09db8ae36
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_206.jpg,48775,d52cae9c572473fec20711d54a6153bfa0aad46dd0c52af6d50986f75b35e623
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_208.jpg,48711,379154bacb5560c3da1241c07b25fa91e7304eedc8711c2206f34d25de85a9fd
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_210.jpg,46938,764954ffa6778bbb95835ba8b2736c8a098f40e385d4c7107a35b5e7b44db817
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_212.jpg,46215,584b3214b330c3b26fca57194e9ad57b755e654e3f0fd4ee5000c1befb6fbe2e
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_214.jpg,48467,3797e7b995cf0bbadb977711f132c591c861f53e72375dda3cc150bd243a368c
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_216.jpg,52969,edb596bb5c066b92139d6e2431925dacbdd812f3dd3de2671b568bb00829b1ad
A30-upstream,downloads/upstream-openstax/media/CNX_Precalc_Figure_03_08_218.jpg,53482,dea499d1632ffb77285da640ff4f36eca049aafe1e07ea89f094cbde071b9797
