model_run_id,successor_file_sha256,successor_payload_sha256,target_profile_binding_set_sha256,roster_target_id,source_target_row_sha256,representation_feature_row_sha256,language_mode,exactness,universe_membership,predictor_language_code,predictor_script_code,script_inference_rule,model_applicability_status,not_applicable_reason,profile_input_class,direct_profile_binding_status,benchmark_profile_id,profile_match_scope,binding_row_sha256,model_profile_evidence_class,training_rows,script_training_rows
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:trf-Latn-TT,6fd84d8e4c281dcac037af35109f5e8284d4a771ab2b381e51ea6d921ec19936,7e35fa0578603c21fd13d4d2cfc680f0f46bc1566c295122bf51800905fbb044,written_or_multimodal,exact_regional_production_stratum,true,trf,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,4648dec09a43d4faf1d61d940da5700ac654a0150263f7e6225ceb197428f91c,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tseltal-east-Latn-MX,b8b630f49e0631b5b484489e7488a2adc32770b6f90e2cf4aaf248ffca00c6c9,db1136f62cde32d1960c49d0bb9105c3a4dccc816353a67e0af07090de129ae3,written_or_multimodal,exact_regional_production_stratum,true,tseltal,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,422127643ed30f35d9239c7df0da9e4424040dc79826b56206dfd8839339bc87,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tseltal-north-Latn-MX,50ef433bb598b87d6c21186e5c34d728b8a6a24d70ef4daf0682ce305eca6581,3aa22d7bee9f68fa0e5ffaa5acfef825e3bcbca1d29481cf9d19df77a5ed69fe,written_or_multimodal,exact_regional_production_stratum,true,tseltal,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,442e56734e57d51b7e2f98001bbe154ac5cc19c85ab850e8a341db8fcdb71d5e,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tsotsil-centre-Latn-MX,f2a0a4bdf006854f60d82aa32aff7670bd5242d3a10aed38957f9f78bb564714,a3117ccc6ec55411a560fb5729e6de057707db13bf4e1a80f88ca9a2cda0efe9,written_or_multimodal,exact_regional_production_stratum,true,tsotsil,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,3604f2977a960a9069ea52b70db41edd5b2bfddc9a6ae8ee2d7667e11e914f67,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tsotsil-north-high-Latn-MX,77f30a394e8a07dbc37a121882d77899f9562ff23fb577216f940a7eea3ec2a2,cb8d8e19b7ee91dd30b48068698cc25a14385afc269cc83122b50b413af5363d,written_or_multimodal,exact_regional_production_stratum,true,tsotsil,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,fb9a474836367a9b95b762d8545f2d8932fa8a7307ca68027ac9a8d2a8b8235c,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tsotsil-northwest-Latn-MX,d2a07a60b7e87244f044c673d56a52d0c048a33c248e7b9da6a2fda517a756be,e9db0170a0fe5ca73b444e7e6c938d3151e48cb9579bef403f54231bb388cbd3,written_or_multimodal,exact_regional_production_stratum,true,tsotsil,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,29c9e57504f8fe3a42cf3c6a6faca4bac56912060dfe179e2f3035a63239fbcf,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tts-Thai-TH-NE,7aa7c506271737d4a9effb33a25ad21ca76b1263badfa3bc10473aadfddb06ad,e1a9490d84377b72d045bfd53581f2667ecaf19458bfe4f707ab446ecde713c0,written_or_multimodal,exact_regional_production_stratum,true,tts,Thai,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,5d26be71987d081bc70c752ca0b2fdb9adea83f18e04dbf8ba5ee1388d2ca460,MODEL_CONDITIONAL_PROFILE,203,1
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tyz-Latn-VN,2d9aae9551e60da82c5420c596757a9fe55e42e6cf457100f01d4bca4f123321,cd9a128644841a9f849297460d93507aef4407dbed8cf1bc95d082e252719ab6,written_or_multimodal,exact_regional_production_stratum,true,tyz,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,0ae6a1783ffea7ac757558016ab2b863b1189da5e766c22096bbd93cac58518f,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:tzm-oral-MA,c10cfaeba715faff30d8a81e383e33bb496f517240dd54737fcd359288119990,e9e175ac4397fc244748a01625a8e474e4efba43e427a101ca4d9db0279b40dc,spoken,exact_regional_production_stratum,true,tzm,Zyyy,NO_SCRIPT_EVIDENCE_GLOBAL_PRIOR,NOT_APPLICABLE_ORAL_ONLY_MODE,written-token profile does not model an oral-only production route,NOT_APPLICABLE_MODE,NOT_APPLICABLE_WRITTEN_TOKEN_MODEL,,,837f9735a173906347b4ee0a719d34e1568bad43de5a108f732f57f5a2b87f31,NOT_APPLICABLE_MODE,,
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:uk-Cyrl-EU-TEMP,945c6656e980b99494a783191e2f417779d85d34baf4078167cbc88fb231a75a,3bab1ef10740bb9244b97980cfbe4947ca840b8ce9708f3f5c6a8d532ba15650,written_or_multimodal,exact_regional_production_stratum,true,uk,Cyrl,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,272976efa0838caf214923d9c6cb2a027d18b7c1f5d54718b8e7e89854f82fd5,MODEL_CONDITIONAL_PROFILE,203,12
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ur-Arab-IN,3c9826ad366acb37255e1a5c6d25f2243abb37d7dc7575cf87141d24a78f6f1b,a90e4d7710f2cfb1e9c129b7aee5b08a42fbccf184d8ea09e453418831b7c816,written_or_multimodal,exact_regional_production_stratum,true,ur,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,3e244c4d3551a2a1f92f23823e584ab271a2a78195cc168d9bcd65f0b8c5e9a3,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ur-Arab-PK,9a8ae6e1bb93b6b08d68b843bc718ca58a60e7a47e65cd7dba5f99b58d439ca2,2b0088b1f302e40e16b87be499315b566bdcf2a784b23004bae14afbfa416fb0,written_or_multimodal,exact_regional_production_stratum,true,ur,Arab,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,5c15c15a83630b0bab09d87ca9d9ad60c7bfd40a7b5dc3023c7e34f782d15fd0,MODEL_CONDITIONAL_PROFILE,203,22
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:uz-Cyrl-UZ,0832af79f594892ccccd9757936dbc3ce75d2c0a8ec4a8da89d5897660814842,89dc3af3ed04372943bc06527b27ed56c49baea358c8ae740af84579bfae4cc1,written_or_multimodal,exact_regional_production_stratum,true,uz,Cyrl,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,f7344fff7ec2447b216771387bc2d5d71a232dcc1ae64c8f8d45c6a239c67479,MODEL_CONDITIONAL_PROFILE,203,12
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:uz-Latn-UZ,891f3c9c49dfc79ab3b9cc5f2c16074a5370cbb3c57db52c03158bfa6fc0250c,1ddccd7eff66850bd251fbb15954d63c336c376feacb6dd722bef51342d189d2,written_or_multimodal,exact_regional_production_stratum,true,uz,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,01416a127fb0d8d566559378f44f5fb9370d1ce02ea7e5a7b1cde9310a06552d,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:vi-Latn-VN,2cfd93afa2d6ac1fc4761915ecce61e91e2bad38871f117a72c11c13bc8cacce,a1ab4331c23466bcd602b17dd944bb062790202a408062c05c4e6a2bdf710adb,written_or_multimodal,exact_regional_production_stratum,true,vi,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,d3471dc6543d77c5e5a28af9f93ef5621edc6a2675f75b7cd656f87e572cbec1,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:wbl-Latn-001,50dc52e039201b7666d837407e4cf9009b6461e47dc3b3afed0f820f11c0c57a,410a6d54e7b06ab2f9bd58b68933a275275156f9993a040a3c2d95e427c0d114,written_or_multimodal,exact_regional_production_stratum,true,wbl,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,b3b2d6ec0cf62eaf14a9a2c4a620739729e2bdb97e2ad90ce6ba99486919e249,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:wes-Latn-CM,84d772344ed4e80face43d73dcac475ffb3a8cafa1104af667aad7e4455d0ba1,c5cde141bcd58e6b68ce041dce86dd3e8f0a62b08b5c4949efcd3380d2cb4953,written_or_multimodal,exact_regional_production_stratum,true,wes,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,529c72982fbe4a4e496972241b165da677726701431a67c5340c598a368eb556,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:wlc-Latn-KM-MWA,9839ad36bfb34573ffeaa3188ef3c51503da00ae2c4b9cb2a387dcc87bb10547,90464f11a4bac53d371c531725ec8a2c9270055d3517e5025a4d023f133976f9,written_or_multimodal,exact_regional_production_stratum,true,wlc,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,b0ae46376b07470f91b1de0478d4a1602e2c458265ae95dcf8bb27162650c7b4,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:wni-Latn-KM-NDZ,a3c181bb1af83aee22f7a90ea178784377e7cbe063e47af605a642efe37f3634,2d1c66109be6c4874ade3005f5b2b2e646a8d5ff6ad4300de27ca3955da30d2a,written_or_multimodal,exact_regional_production_stratum,true,wni,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,1bedbc64c28862f33ae94e5a98f94ceb6c239d0d08782331cafc2b3d930d6384,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:xh-Latn-ZA,ca439c53aeaa4c9ba43e360a84d67fed66dcfcbd5acd38fd3874f93bb7f9ebc3,82eb8bb7f4003bf528e01aa09a17999ec4a26473f4caf6ac9c90165e9744ad12,written_or_multimodal,exact_regional_production_stratum,true,xh,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,fa516dca7dd1d391d0bd92f6662439b6c029fbdfb411049f476cf9fd1e610fc4,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:ydd-Hebr-global,88fcddaa74656651ba55e27e35e47ddefdbd58e51fa091b7fe4ce59d93cacf0e,290d33a53f2080cd2051f1269eff35cbc291421a28c4c4c995672627a60001f0,written_or_multimodal,exact_regional_production_stratum,true,ydd,Hebr,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,ca5414b34e7436813e331b73be9a717537ec444422260ab8e9020145e45c8382,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:yi-Hebr-CA,f2a2e2889c8c48cf74bc38e7a92d1edc17e6b57c8291e19426fb0970e1d8998b,71e310283f31e68cacd4507ed98ee854358fd4513c8b343646fb215595444892,written_or_multimodal,exact_regional_production_stratum,true,yi,Hebr,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,aae9ef67ef1b5a67e7e85bc47ddda6402c11fb7abe5fbab5592d8ef6f3aa5cb4,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:yid-contemporary-hasidic-Hebr-global,3ace8d7d2aa9aa1bfa20be669b91a83b6a6338708fd6f5acd41d1a52b9dd9992,f65a100186b496e3378542b2f08b84693b87b793f21b6b4e8762b9d41271629c,written_or_multimodal,exact_regional_production_stratum,true,yid,Hebr,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,df30fa675a38d74484c9d1eab7f6124107926bc4fe965009ff810869e7b324b8,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:yo-Latn-NG,e732870b2e3b30053aae4c7e7d01fcfc5fca427ce077cdca6d5cb7f833ac3fe2,05d3ef5974bcc4bcc7a5d13fe6b4a7cb8430f53a009214372d23c2d1df4f9508,written_or_multimodal,exact_regional_production_stratum,true,yo,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,5d2e1f623d3e322f1d4d4c5d1406239eceb0a61229a7a7048b981674f5ae2ef0,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:yua-Latn-MX,290f4152053e863a756907a00b7d4d930eb3e0ee9319037eaecdb2332263e097,e5e90c3ad25c6f465a54bab659bc498b302364aa58cfec520e9df25c3f48f9e6,written_or_multimodal,exact_regional_production_stratum,true,yua,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,b8ade4c90f1789c83df5bba962ceb773e285f4fedce91fd0d40ba9cd11cfad57,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zdj-Latn-KM-NGZ,b4bbf44a4afc26d3d178fb816b9fc3bf2af1e6bacb37078e38090eb5699ef9c1,02eba3ff1bf91b6e9b0eac025cef06ecaefec61c1fe30c335ed938ce6e805b87,written_or_multimodal,exact_regional_production_stratum,true,zdj,Latn,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,c3c217c11cb1e2f461d8c365a113e9816f4a7fda8e41aab28628b79adeaadce4,MODEL_CONDITIONAL_PROFILE,203,126
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zgh-Tfng-MA,c6a7826a0dc9f7b8a124773c081cf8c301ce05ff4c3d3a6fc7563dcc5d97b5c0,e1169523b51745e68437816258f4bc7c685be70eca8c65b2e92653abc95e711e,written_or_multimodal,exact_regional_production_stratum,true,zgh,Tfng,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,c2546f4bffb907053d7fc1d0989ec0389b4fc4d1c036ec3cf081fcec97f63d8b,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zh-Hans-CN,acc5ac1b5c8fedae544dbcd93ca5c244f97d64721bbb1436f1caf08f2a42441b,2838044da511b6b8199bef2b91dd2491c33202211d943e335ed3f3cc0886e7d1,written_or_multimodal,exact_regional_production_stratum,true,zh,Hans,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,334fa36412a40577bfbea80132636c3c77a8f721c49978e0d18db351127b6359,MODEL_CONDITIONAL_PROFILE,203,1
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zh-Hant-HK,626068ab6cf49391fc4539146c025a39c7d28ff509f1f51443bcafe411dfceff,3ebce21db340d35274c6daa81d4c295b601f766966d06d2bcc8072210502de7c,written_or_multimodal,exact_regional_production_stratum,true,zh,Hant,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,508b6a4fde41cb6ffc091c54c0a6982320526396fe3d79b8d2c74845bab6f8f2,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zh-Hant-MO,67be05fb3920cc43bad8a92ad57c732d7e937ce01469e0ac4759e2410714bc38,f59800a3a18425b997c2bcfc35de701371f5cc2421f4fc5bcc12afbf54fea719,written_or_multimodal,exact_regional_production_stratum,true,zh,Hant,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,42f0e11cb6a20fb98060e9a4d65959565649e6481e069459ece553e8b0acfa4b,MODEL_CONDITIONAL_PROFILE,203,2
CRCM-be4b505133a5ccefa3ea,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,0d8f36af137221f58690847a87ef463cae415e2c0742d8673a69c1c1498f95e4,intervention-target:regional-stratum:zh-Hant-TW,95fdfeb44ae32df2a6cc4f6efd8e5a0fe414441f53deac6a5597956c597860af,532382a8380aeb0e46b19f78c9934c1fe937c749257350c1555d0768a93d12fe,written_or_multimodal,exact_regional_production_stratum,true,zh,Hant,EXPLICIT_BCP47_SCRIPT,MODEL_CONDITIONAL_APPLICABLE,,NO_PROFILE,EXPLICIT_NO_DIRECT_PROFILE_MODEL_CONDITIONAL,,,59995f284c2418281e768e654f5e3acf5a10b1b309ebf91f4e7f65671a6595d9,MODEL_CONDITIONAL_PROFILE,203,2
