event_id,language_target_id,language_target_label,package_intervention_id,country_region_subtag,country_iso3,stage_identity_status,stage_ids_json,stage_scope_raw_json,endpoint_id,endpoint_operational_status,horizon_months,horizon_basis,population_measure_id,population_event_role,population_denominator_id,population_numerator_event_id,source_population_unit,normalization_status,normalization_multiplier,population_low_persons,population_base_persons,population_high_persons,person_basis_status,cohort_without_language_total_eligible,education_need_status,resource_gap_status,academic_nonoverlap_status,delivery_access_status,ecological_proxy_transport_status,ecological_proxy_assumption_ids_json,deficit_union_low,deficit_union_high,deficit_intersection_low,deficit_intersection_high,partial_identification_status,rankable_now,gap_codes_json
beneficiary-event:9d92935c73421bc4c44ea1be,lang:rad-Latn-VN,Ê Đê,package:sea-vn-ede,VN,VNM,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; primary; Vietnamese bridge; agriculture/health""]",endpoint:7cd2db1df357e4d5d8c93e11,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:2a4c2070f3c2a5974847ce06,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:915a83fdd68ee1d5d9d09f71,population-event:b2c114f065e724ee9d8f6b86,persons_ethnicity_proxy,NORMALIZED_IDENTITY_MULTIPLIER,1,,398671,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:6dff5aff6d7fd8109c9db141,lang:rag-Latn-KE,Logooli,package:afr-r38-012,KE,KEN,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood/foundational; primary; TVET; professional/practical; lower/upper secondary""]",endpoint:d41bbc4f5711b9b6e24cc3b9,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:2a4d13409662b7cd1d246eaa,lang:raj-Deva-IN,Rajasthani (Census return),package:sa-in-rajasthani-deva,IN,IND,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""A1-A2-D-B""]",endpoint:f0579fd10a90371edcf6972f,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:01627a2b4bbb684f46bf933a,OTHER_TYPED_POPULATION_MEASURE,denominator:f6fcb33a4a6bcbbcb237966d,population-event:cf0b5e461620119c657da1b0,persons_L1,NORMALIZED_IDENTITY_MULTIPLIER,1,25806344,25806344,25806344,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:74b07309c45f0d920bf9bdfe,lang:rap-CL,Rapa Nui,package:amar-chl-rapa-nui,CL,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood-primary-secondary-TVET-higher education-teacher education""]",endpoint:3c2077fb3d1a2db78753fc32,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:590072f1240016501b6ef243,LANGUAGE_REACH_CEILING,denominator:7a71b5df2fd86f8013ff9abb,population-event:c3f07230e75d6b2e08f9384a,persons_age5plus_speak_or_understand,NORMALIZED_IDENTITY_MULTIPLIER,1,,7006,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:0f8f69b6c6441e257425d1b9,lang:rap-Latn-CL,Rapa Nui,package:oio-cl-rap-latn,CL,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""ECE–secondary""]",endpoint:1ab2a8d13450f6eee695698a,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:141c2af19850479410aacb44,LANGUAGE_REACH_CEILING,denominator:74b962c051ec20b43e8cf1f3,population-event:4d2e992d8ca1eb42cd9ed9d0,persons_age5plus_speak_or_understand,NORMALIZED_IDENTITY_MULTIPLIER,1,7006,7006,7006,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:bb1489275e6b07cd6f75aab3,lang:rar-Latn-CK,Rarotongan / Cook Islands Māori,package:oio-ck-rar-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:ef199ad5ced33e998261c631,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:e9b5783786df2934493e84ef,lang:rar-Latn-CK-x-aitutaki,Aitutakian,package:oio-ck-ait-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:498754d5c158d5dedf32c568,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:e2184e674f114bbcc7838935,lang:rar-Latn-CK-x-atiu,Atiu Cook Islands Māori,package:oio-ck-ati-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:3078127718f01f8d617a43c2,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:8dbc677f0063ebf8bb38bbd4,lang:rar-Latn-CK-x-mangaia,Mangaian,package:oio-ck-mng-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:e8398451423fbfaa03da5a1f,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:9b3ac9858190fcb57e9bd233,lang:rar-Latn-CK-x-mauke,Mauke Cook Islands Māori,package:oio-ck-mau-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:2f69d508928b823271f4394c,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:b173321e8b433fb10861e3e6,lang:rar-Latn-CK-x-mitiaro,Mitiaro Cook Islands Māori,package:oio-ck-mit-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:13ea95a282b412641e358018,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:3a72de70adfbcbd239746619,lang:rcf-Latn-RE,Kréol Réyoné,package:oio-re-rcf-latn,RE,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""ECE–adult literacy""]",endpoint:60d220471ba841d89a76195c,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:f2fb2cb4b3319348b3b7b6bc,OTHER_TYPED_POPULATION_MEASURE,denominator:5eeaec9734108c26d4958e7e,population-event:fcc0a13e227038cd92a2db78,percent_age18_64_childhood_home_creole_only,RATE_OR_HOUSEHOLD_MEASURE_NOT_NORMALIZED,,,,,NOT_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:0beac9a648354c81ca1e77bd,lang:rhg-Arab,Rohingya,package:sea-mm-rohingya-arab,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; bridge; community learning""]",endpoint:12b011306b7ff11e0818492d,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:shared:shared-denominator:024:,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:356babcd4d2cc89b6fb4ab99,population-event:59bd612f6db6874f84f0f331,persons_UNHCR_operational_populations_nonadditive,NORMALIZED_IDENTITY_MULTIPLIER,1,,1848647,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:8f4fb53bd51a71f222e03ca1,lang:rhg-Latn,Rohingya,package:sea-mm-rohingya-latn,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; bridge; accelerated secondary""]",endpoint:5397eb6cfbd6467b5aa580c6,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:shared:shared-denominator:024:,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:356babcd4d2cc89b6fb4ab99,population-event:59bd612f6db6874f84f0f331,persons_UNHCR_operational_populations_nonadditive,NORMALIZED_IDENTITY_MULTIPLIER,1,,1848647,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:da49df3e70c570765470100a,lang:rhg-Rohg,Rohingya,package:sea-mm-rohingya-hanifi,,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""foundational; accelerated primary/secondary; teacher/health/livelihood; tertiary re-entry""]",endpoint:18e107aa41e538cca432358e,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:4448dc9abee1b95bb61b0981,OTHER_TYPED_POPULATION_MEASURE,denominator:132c9fa9cfa42b2a33eaa3fe,population-event:dffbb3cd3242cc78fbe95303,persons_UNHCR_operational_populations,NORMALIZED_IDENTITY_MULTIPLIER,1,,1848647,,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:01b06a3c8837a1e58543d585,lang:rhg-Rohg-BD,Rohingya,package:glob-rhg-stateless,BD,BGD,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""all_stages_displaced""]",endpoint:d8661235ecf1f4616ea0f602,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:f11bb07a90bf383e717ecdce,DIRECT_LEARNER_OR_APPLIED_COHORT,denominator:718471dbc394b43a0f3ba0fb,population-event:959dd29514823e1a0d27258d,people,NORMALIZED_IDENTITY_MULTIPLIER,1,1800000,1800000,1800000,PUBLISHED_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:ed9fb4e47987befff789f026,lang:rif-Latn-MA,Tarifit,package:afr-r15-008,MA,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood/foundational; primary; lower/upper secondary; TVET; first-year tertiary; professional/practical""]",endpoint:cef6ccc29e690a1c19d48588,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:shared:shared-denominator:033:,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:4c44d6ad05281abe4f4298f0,population-event:918036cb04f6273e45ef5f26,percent,RATE_OR_HOUSEHOLD_MEASURE_NOT_NORMALIZED,,,,,NOT_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:295440a39dc14f114bdcd469,lang:rif-Tfng-MA,Tarifit,package:afr-r15-007,MA,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""early childhood/foundational; primary; lower/upper secondary; TVET; first-year tertiary; professional/practical""]",endpoint:ce98e73cbd9063612eb431e8,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,pop:shared:shared-denominator:033:,PROXY_CONTEXT_OR_SHARED_DENOMINATOR,denominator:4c44d6ad05281abe4f4298f0,population-event:918036cb04f6273e45ef5f26,percent,RATE_OR_HOUSEHOLD_MEASURE_NOT_NORMALIZED,,,,,NOT_PERSON_COUNT,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
beneficiary-event:c0a60f9c2ee7e7b84e27ce39,lang:rkh-Latn-CK,Manihiki-Rakahanga,package:oio-ck-rkh-latn,CK,,MISSING_STAGE_SPECIFIC_POPULATION_IDENTITY,[],"[""family/ECE–secondary; diaspora continuity""]",endpoint:c65cb803c63429deadfefb43,PROPOSED_FIXED_PACKAGE_ENDPOINT_THRESHOLD_NOT_YET_EVIDENCE_BOUND,12,COMMON_ANALYSIS_POLICY_PROPOSAL_NOT_SOURCE_REPORTED,,MISSING_POPULATION_MEASURE,,,,MISSING_POPULATION_MEASURE,,,,,UNKNOWN,false,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,MISSING_PUBLIC_CONDITIONAL_EVENT_EVIDENCE,NO_STAGE_COMPATIBLE_COUNTRY_PROXY_LOCATOR,[],0,1,0,1,LOGICAL_FRECHET_BOUNDS_ONLY_NO_DEPENDENCE_ASSUMPTION,false,"[""academic_nonoverlap_conditional_event"",""delivery_access_conditional_event"",""education_need_conditional_event"",""empirical_deficit_dependence"",""endpoint_operational_threshold"",""person_unit_normalization"",""population_measure"",""resource_gap_conditional_event"",""single_exact_stage_identity""]"
