roster_target_id,prior_specification_id,canon_id,package_id,draw_count,standard_compute_p05_fecu,standard_compute_p50_fecu,standard_compute_p95_fecu,interval_semantics
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1732757.697102,2080484.979556,2535738.172981,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2740376.764782,3400743.712573,4265312.519751,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1858782.023387,2251493.430349,2765640.956689,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1354684.718247,1567459.627174,1846029.821858,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5825738.872986,6676838.508695,7791119.287429,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7025825.923148,8407738.228063,10216972.135183,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6931030.788405,8321939.918221,10142952.691924,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10961507.059127,13602974.850291,17061250.079005,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7435128.093545,9005973.721397,11062563.826756,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5418738.872986,6269838.508695,7384119.287429,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,368771.574105,418303.326341,491792.324118,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,446685.162500,527108.810952,646431.327426,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,440809.757218,521756.997131,641856.352905,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,699565.923098,853292.376127,1081372.394597,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,473301.651589,564720.720728,700356.862501,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,343334.074105,392865.826341,466354.824118,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1475086.296420,1673213.305366,1967169.296472,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1786740.649999,2108435.243805,2585725.309703,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1763239.028873,2087027.988525,2567425.411623,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2798263.692390,3413169.504509,4325489.578387,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1893206.606358,2258882.882911,2801427.450006,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1373336.296420,1571463.305366,1865419.296472,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5900345.185680,6692853.221463,7868677.185889,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7146962.599995,8433740.975220,10342901.238813,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,7052956.115492,8348111.954098,10269701.646489,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,11193054.769558,13652678.018035,17301958.313547,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7572826.425430,9035531.531642,11205709.800023,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:quy-Latn-PE,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5493345.185680,6285853.221463,7461677.185889,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,363977.707157,414722.633548,487965.136469,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,438901.463100,521294.916523,640217.204563,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,432975.382692,515905.251827,635601.773513,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,684687.706016,842179.359172,1069494.357666,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,464453.774537,558111.957920,693293.152528,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338540.207157,389285.133548,462527.636469,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1455910.828628,1658890.534194,1951860.545878,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1755605.852400,2085179.666089,2560868.818251,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1731901.530769,2063621.007308,2542407.094054,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2738750.824062,3368717.436687,4277977.430664,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1857815.098149,2232447.831679,2773172.610113,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1354160.828628,1557140.534194,1850110.545878,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5823643.314511,6635562.136777,7807442.183510,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7022423.409599,8340718.664356,10243475.273005,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6927606.123075,8254484.029230,10169628.376217,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10955003.296249,13474869.746747,17111909.722655,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7431260.392597,8929791.326715,11092690.440452,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5416643.314511,6228562.136777,7400442.183510,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,361929.297700,418244.336917,489370.529658,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,435575.504405,527013.031082,642499.111474,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,429627.770620,521660.593695,637898.536589,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,678330.274552,853109.296898,1073856.127647,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,460673.094927,564611.845954,695887.038899,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,336491.797700,392806.836917,463933.029658,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1447717.190802,1672977.347667,1957482.118632,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1742302.017621,2108052.124328,2569996.445894,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1718511.082482,2086642.374780,2551594.146357,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2713321.098209,3412437.187592,4295424.510586,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1842692.379709,2258447.383818,2783548.155598,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1345967.190802,1571227.347667,1855732.118632,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5790868.763206,6691909.390667,7829928.474526,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6969208.070482,8432208.497312,10279985.783577,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6874044.329928,8346569.499119,10206376.585425,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10853284.392833,13649748.750366,17181698.042341,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7370769.518835,9033789.535270,11134192.622391,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5383868.763206,6284909.390667,7422928.474526,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,365446.733117,417959.043754,490452.764988,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,441286.689183,526549.806666,644256.313870,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,435376.137591,521194.353495,639667.179105,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,689246.966289,852223.862727,1077214.946810,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,467165.105749,564085.290075,697884.483811,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,340009.233117,392521.543754,465015.264988,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1461786.932468,1671836.175017,1961811.059952,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1765146.756733,2106199.226663,2577025.255479,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1741504.550364,2084777.413979,2558668.716420,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2756987.865157,3408895.450909,4308859.787240,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1868660.422996,2256341.160300,2791537.935243,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1360036.932468,1570086.175017,1860061.059952,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5847147.729872,6687344.700065,7847244.239805,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7060587.026930,8424796.906651,10308101.021916,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6966018.201456,8339109.655915,10234674.865681,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,11027951.460626,13635581.803635,17235439.148959,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7474641.691984,9025364.641199,11166151.740972,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rad-Latn-VN,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5440147.729872,6280344.700065,7440244.239805,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,359630.927134,413839.449755,485897.356731,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,431843.689194,519860.909856,636859.794755,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,425871.659737,514461.909179,632222.505569,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,671197.065268,839438.315179,1063076.808711,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,456431.070605,556481.895654,689476.721848,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,334193.427134,388401.949755,460459.856731,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1438523.708536,1655357.799021,1943589.426924,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1727374.756775,2079443.639422,2547439.179021,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1703486.638948,2057847.636717,2528890.022277,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2684788.261070,3357753.260714,4252307.234843,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1825724.282419,2225927.582616,2757906.887394,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1336773.708536,1553607.799021,1841839.426924,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5754094.834142,6621431.196081,7774357.707696,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6909499.027097,8317774.557687,10189756.716082,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6813946.555791,8231390.546867,10115560.089105,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10739153.044279,13431013.042855,17009228.939369,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7302897.129674,8903710.330463,11031627.549575,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5347094.834142,6214431.196081,7367357.707696,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364314.797604,417956.281711,482722.240414,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,439448.789661,526545.321996,631704.426189,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,433526.272577,521189.839628,627033.573406,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,685733.897931,852215.290468,1053222.536504,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,465075.930901,564080.192267,683616.517736,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338877.297604,392518.781711,457284.740414,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1457259.190415,1671825.126845,1930888.961655,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1757795.158643,2106181.287984,2526817.704757,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1734105.090307,2084759.358511,2508134.293623,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2742935.591724,3408861.161871,4212890.146016,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1860303.723605,2256320.769067,2734466.070946,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1355509.190415,1570075.126845,1829138.961655,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5829036.761661,6687300.507381,7723555.846620,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7031180.634569,8424725.151933,10107270.819027,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6936420.361229,8339037.434044,10032537.174492,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10971742.366895,13635444.647481,16851560.584061,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7441214.894418,9025283.076265,10937864.283782,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5422036.761661,6280300.507381,7316555.846620,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364896.256646,417711.708995,491133.434979,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,440392.892292,526148.214499,645361.503200,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,434476.521709,520790.146795,640779.563678,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,687538.510773,851456.236033,1079327.470165,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,466149.110064,563628.792729,699140.773244,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,339458.756646,392274.208995,465695.934979,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1459585.026585,1670846.835980,1964533.739916,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1761571.569167,2104592.857995,2581446.012800,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1737906.086838,2083160.587182,2563118.254713,PREDICTIVE_NOT_BOUND
intervention-target:regional-stratum:rap-Latn-CL-IP,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2750154.043091,3405824.944132,4317309.880659,PREDICTIVE_NOT_BOUND
