stratum_id,label,aliases,territory,script_or_mode,population_unit,population_low_persons,population_base_persons,population_high_persons,population_measure_class,population_definition,population_reference_year,population_secondary_context,education_language_exposure_mismatch_by_stage,learning_completion_evidence,functional_resource_access,open_adaptable_scarcity,academic_lingua_franca_nonoverlap,device_connectivity_electricity,accessible_offline_delivery_evidence,source_ids,source_urls,source_locators,uncertainty_incompatibilities,evidence_confidence
mr-Deva-IN,Marathi,Marathi,India,spoken/written Marathi target; Devanagari; population source does not measure script literacy,persons,82801140,82801140,82801140,raw_census_mother_tongue_return_not_script_readership,Raw Marathi mother-tongue return; scheduled-language total is 83026680.,2011,C-17 uses the broader scheduled-language denominator.,Marathi-medium and English-medium exposure vary by stage; Maharashtra ASER evidence lacks language cross-tabs.,ASER 2024 rural Maharashtra government-school Std III: 37.0% read a Std II text and 31.6% could subtract. This is not a Marathi-speaker rate.,"Khan Academy official listings show a Marathi full-site/India-curriculum route. This proves bounded presence, not complete stage/subject coverage or open licensing.","Complete openly adaptable coverage remains unmeasured, not absent.",C-17 scheduled Marathi denominator 83026680: 11615706 reported English among the first two subsidiary-language fields (about 14.0%); 71410974 did not report English in those two fields. This is not inability or tested academic proficiency and the denominator differs from raw Marathi.,ASER rural smartphone evidence is national only; no Marathi cross-tab.,"Downloadable low-data Devanagari content, print, audio/transcripts, screen-reader and keyboard support are access-compatible; shared-device context argues for resumable offline use.",ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_84E85FF94377;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://india.khanacademy.org/;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Marathi; C-17 Marathi; ASER Maharashtra table and digital-access chapter.,Raw/scheduled mismatch; outcomes and devices not language-disaggregated; resource completeness unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,high for census; medium for state learning context; low for academic/OER measures
my-Mymr-MM,Burmese / Myanmar language,Myanmar language; Burmese,Myanmar,spoken/written Burmese/Myanmar; Myanmar script; competence unmeasured,persons,,54500091,,model_based_de_facto_midyear_population_point_context,"WDI 2024 de facto midyear population model estimate; territorial context only, not Burmese users/readers or an upper bound.",2024,"World Bank phone-survey Burmese-language composition is a sample/household-language characteristic, not a national person denominator.","Burmese is institutionally dominant; UNICEF documents teachers who may not know learners' ethnic languages. World Bank 2024 education analysis reports primary net-enrolment by home language, but no person-normalised Burmese learner total is derived here.","UNICEF reports about 3.5m children out of school or without learning and 60% out of school at ages 15-17. These are country cohorts, not Burmese-language rates.",Only partial/demo native-language routes were verified; a coherent current full-stage public curriculum/OER ladder was not.,"Open/adaptable scarcity remains unresolved, not absence; interface availability cannot be counted as content.",Unknown. No representative academic-English or Burmese academic-comprehension distribution with exact language cross-tabs was verified.,ITU 2024 internet use 60.6% is national context. World Bank phone surveys document electricity/fuel shortages and conflict constraints; no Burmese cross-tab.,"Conflict-sensitive delivery supports printable and radio/audio versions, downloadable local-server/USB/SD packages, no geolocation/tracking, resumable progress and accessible Myanmar-script fonts. These are operational implications, not population factors.",ASIA_759351FA76E9;ASIA_B959004395E8;ASIA_99EF1189B839;ASIA_4D817AB19C6E;ASIA_E28E23F01DBE;ASIA_5BB789ABEF06;ASIA_49B48F2B0F14,https://api.worldbank.org/v2/country/MMR/indicator/SP.POP.TOTL?date=2024&format=json;https://documents1.worldbank.org/curated/en/099070124012035856/pdf/P50066314cb91a0d4199041567b48f877da.pdf;https://documents1.worldbank.org/curated/en/099111224114516735/pdf/P180073-0beb4782-f0f8-4483-ae8a-5417542ace40.pdf;https://www.unicef.org/myanmar/learning;https://www.unicef.org/myanmar/sites/unicef.org.myanmar/files/2019-05/Myanmar%20Country%20Report_Language%2C%20Education%20and%20Social%20Cohesion%20%28LESE%29%20Initiative.pdf;https://datahub.itu.int/data/?e=MMR;https://databank.worldbank.org/metadataglossary/millennium-development-goals/series/SP.POP.TOTL,WDI API 2024 point and WDI de facto/model metadata; World Bank MSPS phone-survey Table 4 pp5-6 linguistic sample composition; education/UNICEF/ITU national context.,"WDI model point, phone-survey composition, education crisis, connectivity and Myanmar-script literacy are incompatible constructs. No macro or territorial figure is inherited as a Burmese population.",medium for the model population point and national system context; low for a Burmese-language/readership denominator and resources
nan-Hant-TW,Taiwanese Taigi / Southern Min — current primary or secondary use,Taiwanese; Taigi; Southern Min in Taiwan; DGBAS 閩南語 category,Taiwan; resident nationals aged 6+ census universe,spoken Taigi; Traditional Han and standardized romanization delivery arms must be separately audited,persons reporting the language as current primary or secondary communication language,18728839,18728839,18728839,census_current_language_use_primary_or_secondary,"DGBAS 2020 estimate: 6,897,535 current primary-use plus 11,831,304 current secondary-use Taiwanese among resident nationals aged 6+.",2020-11-08,"Table 6 universe 21,784,369 resident nationals aged 6+. The language table excludes 919,419 non-national residents and 1,126,109 resident-national children under six.","Current primary-or-secondary use was 86.0%, but workplace/school dominance and intergenerational transmission require separate evidence; written Standard Chinese is not a spoken-Taigi substitute.",No learning or completion outcome is multiplied into this language-use measure.,"Current language use is not evidence of complete open, accessible, offline, or stage-complete educational supply.","Unknown at exact stage, subject, licence, accessibility and offline endpoints; written Standard Chinese supply is not automatically credited to every spoken-language function.","Unmeasured. Current use does not establish academic literacy in this language, Standard Written Chinese, or English.",No territory-wide device or connectivity rate is transformed into a language-person measure.,"Accessible text, captioned/audio, sign-language and offline modes remain separate interventions.",ASIA_TWN_DGBAS_CENSUS_2020_LANG,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/t006.xlsx,DGBAS Table 6 Grand Total row; primary-use and secondary-use columns; primary-or-secondary values are transparent sums within each named language.,"Primary and secondary language categories overlap across languages and must not be summed. The estimates are current communication use, not mother tongue, proficiency, literacy, ethnicity, or educational need.",high for the official census-estimate construct; low for academic comfort and specific unmet resource need
pa-Arab-PK,Punjabi in Shahmukhi,Western Punjabi; pnb-Arab-PK; Punjabi Shahmukhi,Pakistan,Punjabi Shahmukhi resource target; census count is mother tongue only and does not measure script literacy,persons,,,88915544,Punjabi_L1_ceiling_for_unmeasured_Shahmukhi_literacy_detailed_demographic_universe,"2023 Census Punjabi mother-tongue count in the detailed-demographic table universe, retained only as a maximum language-community context for an unmeasured Shahmukhi target.",2023,"The 88915544 count is not a Shahmukhi reader, writing, school-medium or proficiency count. The full census population includes separate restricted-area records.",Formal schooling commonly uses Urdu/English rather than regional home languages; no exact Punjabi-home or Shahmukhi stage cross-tab was verified.,Pakistan OOS and ASER English results show system need but are not Punjabi- or Shahmukhi-disaggregated.,No coherent exact-stage public Shahmukhi route was verified.,"Open/adaptable scarcity is unresolved, not absence; Urdu-Pakistan or Gurmukhi resources cannot be credited without cross-script adaptation evidence.",ASER Class 3/5 English is system context only; Urdu and English academic overlap among Punjabi/Shahmukhi users is unmeasured.,"Pakistan HIES national context: household phone 96%, internet 70%, computer/tablet 11%, electricity 96% overall/94% rural; no Punjabi cross-tab.","Phone-first/print/offline delivery, Nastaliq font embedding, semantic reflow, audio/transcripts and local sharing are evidence-aligned. Cross-script transliteration must not be treated as verified comprehension.",ASIA_AFF2CFE5FD3E;ASIA_C108F664359D;ASIA_C088EAEF37B1;ASIA_FCFD0EBD2874;ASIA_0F8C359A9A6A;ASIA_EF1BA0A15BE2,https://www.pbs.gov.pk/sites/default/files/population/2023/tables/table_11_national.pdf;https://www.pbs.gov.pk/sites/default/files/population/2023/reports/National%20Census%20Report-2023.pdf;https://documents1.worldbank.org/curated/en/099101209232420036/pdf/IDU1ca74c9b413720148e11bf511415daadb8202.pdf;https://pie.gov.pk/SiteImage/Publication/PES-Final%20Report%2016Mb.pdf;https://aserpakistan.org/document/2024/aser_national_2023.pdf;https://www.pbs.gov.pk/wp-content/uploads/2020/07/HIES_Report_2024-25-Social-indicators-Reportupdated.pdf,PBS Table 11 and National Census Report scope; World Bank language-of-instruction report; PIE PES; ASER; HIES. None supplies a Shahmukhi literacy cross-tab.,"Language count is only a ceiling for Shahmukhi. No script literacy, learning, academic-overlap or resource inventory denominator.",high for language ceiling; low for exact script and downstream factors
pa-Guru-IN,Punjabi in Gurmukhi,Panjabi Gurmukhi,India,Punjabi Gurmukhi resource target; census count is language-only and does not measure script literacy,persons,,,31144095,Punjabi_L1_ceiling_for_unmeasured_Gurmukhi_literacy_not_script_readership,The 2011 raw Punjabi/Panjabi mother-tongue return is retained only as a maximum language-community context because the census does not enumerate Gurmukhi literacy.,2011,Broader scheduled-language Punjabi total 33124726; do not substitute it for the raw return or for script literacy.,"Punjabi is used in Punjab schooling with Hindi/English bridges, but exact Gurmukhi literacy and stage-specific medium exposure are unmeasured in the cited census.",No exact Punjabi/Gurmukhi learning or completion rate was verified; India or Punjab aggregates are not copied to this row.,"Khan Academy official listings show a Punjabi India-curriculum route, including grades 6-10 mathematics; this proves bounded functional presence, not a complete ladder or open licence.",Functional partial access exists; complete openly adaptable stage coverage remains unresolved.,"C-17 Punjabi umbrella: 9866855 of 33124726 reported English among the first two subsidiary-language fields (about 29.8%); 23257871 did not report English in those two fields. This is not inability or an academic test, and there is no Gurmukhi split.",India rural smartphone data are national context only; no Gurmukhi cross-tab.,"Gurmukhi font/line-break QA, semantic text, audio/transcripts, downloadable low-data files and print remain access-compatible; none converts the language ceiling into a script count.",ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_84E85FF94377;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://india.khanacademy.org/;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Punjabi return and Statement 1; C-17 Punjabi umbrella; ASER digital context; Khan language selector inspected in bounded resource audit.,"The ceiling is a language count, not Gurmukhi readership. C-17 has a broader taxonomy and no script. Resource completeness is unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.","high for language ceiling; low for exact script, outcomes and open-resource completeness"
pes-Arab-IR,Iranian Persian,Farsi; fa-IR,Iran,Perso-Arabic,persons,,,91567738,territorial_national_schooling_exposure_ceiling,World Bank 2024 all-resident population estimate retained only as a maximum national-schooling exposure context; not a direct Persian speaker or Perso-Arabic reader count.,2024,"A 2024 peer-reviewed NLP review states approximately 110m across Persian/Farsi-Dari-Tajik contexts but supplies no demographic estimator or allocation by standard, country or script; it is not copied to this row.",Persian is the national schooling language; minority-language exposure and exact Persian home-language stage cross-tabs were not verified in this bounded row.,"Current UIS profile trend entries: minimum mathematics proficiency 31.0% at primary and 29.0% at lower secondary in 2023; reading 58.6% in 2021; modelled completion 96.6% primary, 91.6% lower secondary and 74.3% upper secondary in 2024. These are national, not Persian-only.","The official Roshd article identifies chap.sch.ir as the official textbook-PDF source across school stages. This establishes bounded free functional availability, not reach or open rights.",Roshd warns against unauthorized redistribution. Functional PDF access therefore does not establish open adaptation/republication or complete tertiary/research mastery sequences.,Unknown nationally representative academic-English attainment; official foreign-language study is not a population proficiency distribution.,ITU 2024 national internet use 85.3%; earlier rural 65.7% and urban 82.6% in 2021. World Bank electricity access context is separately sourced. No Persian cross-tab.,"High current internet use narrows offline need to rural/older/disability/institutional constraints. Downloadable PDFs are evidenced; semantic reflow, MathML, screen-reader, audio/transcripts and print remain relevant.",ASIA_81FCA16F83B7;ASIA_59DC2F64AEFB;ASIA_EC7D5FCE5DA6;ASIA_49BA0A23C8B3;ASIA_BDA0C85F4DB7;ASIA_F09DB3CF1763,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=IR;https://doi.org/10.3390/computers13080212;https://download.uis.unesco.org/SDG4/SDG4-Profile-Iran%20(Islamic%20Republic%20of).pdf;https://datahub.itu.int/data/?e=IRN&i=11624;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS?locations=IR;https://samanketab.roshdmag.ir/fa/article/26678/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%DA%A9%D8%AA%D8%A7%D8%A8-%D9%87%D8%A7%DB%8C-%D8%AF%D8%B1%D8%B3%DB%8C,WDI 2024 population estimate; 2024 NLP review abstract rounded context; current UIS SDG4 trend/profile values with years/model status; ITU indicator 11624; WDI electricity; official Roshd article and redistribution warning.,"The WDI figure is an all-resident context, not a Persian population. The 110m NLP-review context spans standards/scripts without allocation. UIS indicators mix dated/modelled endpoints and are stated with their years.",high for official population/UIS/ITU source authenticity; medium for temporal comparability and platform evidence; low for exact Persian users and academic overlap
pga-SS,Juba Arabic,Juba Arabic,South Sudan,spoken Juba Arabic; Arabic/Latin writing practices not fixed by population evidence,persons,,,,no_compatible_direct_variety_person_denominator,No comparable exact Juba-Arabic person denominator is established in this bundle.,current evidence review,Candidate retained visibly without a rankable person field.,"MSA is a formal written/educational register, not an L1; home varieties and minority languages require separate stage evidence. No macro total is assigned to a child variety.",Unknown for the exact variety/register in this bundle; Arab-region or national learning results are not copied without a language-of-assessment and cohort match.,"No overall resource negative control is established by population, official status or a common register.","Unknown at the exact variety, script, stage and licence endpoints; macro Arabic resources do not establish child-variety fit.","Unknown; home-variety ability, MSA literacy and English/French academic proficiency are different constructs.",No country or regional connectivity total is transformed into a language-variety count.,"Arabic-script shaping, diacritics, bidirectional layout, captions/audio and offline/print routes require variety- and territory-specific QA; no person product is derived.",ASIA_FB5A2B3A6E71,https://documents1.worldbank.org/curated/en/517851626203470278/pdf/Effective-Language-of-Instruction-Policies-for-Learning.pdf,World Bank LOI report Box 4 p31 and surrounding discussion distinguish MSA from colloquial Arabic types.,"Juba Arabic is a separate contact-language target, not silently MSA or an ordinary national dialect.","high for variety/register separation; low for exact population, learning and resource denominators"
prs-Arab-AF,Dari,Afghan Persian,Afghanistan,Perso-Arabic,persons,,,,no_denominator_compatible_population_estimate,No national person count compatible with the exact Dari native-language share and reference year was verified.,2019 survey context,"Afghanistan 2019 Model Disability Survey: Figure 10 p49 reports 53.7%; Table 6 pp54-55 reports Dari n=7601 and 53.8% among 14130 adult respondents. The discrepancy is retained; 7601 is a sample count, not population. No compatible national person total or share SE is supplied.",Dari and Pashto are principal education/administrative languages. MICS reports that 6.9% of children lacked a reading book/task in the appropriate school/home language; it does not identify a Dari-only cohort.,"UNICEF 2025: more than 2.13m primary-school-age children out of school, 60% girls; 2.2m adolescent girls excluded since August 2021; 93% of children at end of primary cannot read and comprehend a simple age-appropriate text. MICS ages 7-14 foundational reading 13.9%, with tasks only in Dari/Pashto. National, not Dari-only.","Humanitarian/offline learning materials exist, but no complete openly licensed Dari school-to-tertiary ladder was verified.","Open/adaptable completeness unresolved, not absence.",Unknown academic English or Pashto overlap for Dari users; adult native-language share is not academic proficiency.,ITU 2024 national internet use 16.1%; no Dari cross-tab. Conflict and gender restrictions make availability unlike effective access.,"Print, radio/audio, downloadable local-server/USB/SD, no tracking/geolocation and accessible low-data formats are strongly supported. Delivery evidence does not supply a population denominator.",ASIA_2EB6AB7BBCE9;ASIA_AB580216B702;ASIA_898D7AA447D0;ASIA_4807CAF4ACCE;ASIA_7BB3D8E9A472;ASIA_5F22574862B2,https://asiafoundation.org/wp-content/uploads/2020/05/Afghanistan_2019-Model-Disability-Survey.pdf;https://www.unicef.org/afghanistan/reports/afghanistan-multiple-indicator-cluster-survey-mics-2022-2023;https://www.unicef.org/afghanistan/media/9186/file/Afghanistan%20MICS%202022-2203.pdf;https://www.unicef.org/afghanistan/documents/afghanistan-education-situation-report-2025;https://www.unicef.org/afghanistan/media/12691/file/Report_AFG_Education_PRINT_final-.pdf.pdf;https://datahub.itu.int/data/?e=AFG&i=11624,MDS Figure 10 p49 and Table 6 pp54-55; MICS Table LN.4.1 pp195-197; UNICEF Education Situation Report 2025 exact cohorts; ITU indicator 11624.,"Population remains null: adult survey shares lack a compatible person total, share uncertainty and age crosswalk. Figure/Table discrepancy is not silently rounded away; education/connectivity are national conflict-sensitive endpoints.","high for adult survey and national education crisis; low for exact population, overlap and resource inventory"
ru-Cyrl-RU-ability,Russian reported ability in the Russian Federation,Russian Federation reported-language endpoint,Russian Federation,reported language endpoint; Cyrillic literacy and academic competence not separately measured,persons,,134319233,,exact_census_reported_language_ability_count,"Rosstat count of people reporting ability in Russian; separate from daily use and not a literacy, L1 or academic-proficiency count.",2020 Census; reference date 2021-10-01,135125671 people answered the language-ability item. UNESCO reports more than 250m global speakers as rounded mixed context only; it is not added.,"A census ability/use response does not identify school stage, home language, literacy or academic mastery; no stage population product is derived.",No learning/completion result is assigned from the census language endpoint.,No resource-sufficiency control is established by a large reported-language count.,"Unknown by stage, subject, licence, accessibility and former-USSR/minority overlay.","Unknown; reported ability or daily use does not establish academic Russian, literacy or English nonoverlap.",No national access rate is transformed into a Russian-language person count.,"Cyrillic semantic text, captions/audio, accessible math and offline/print routes remain endpoint requirements; no population product is derived.",ASIA_8494F662F55E;ASIA_498C388D8FFE,https://rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami;https://www.unesco.org/sites/default/files/medias/fichiers/2024/06/0606_russian%20language.pdf,"Rosstat 2020 Census Volume 5 Table 4, Russian Federation total row; UNESCO global >250m context only.",Ability and daily use overlap and are not additive. The response count is exact for its census construct only and does not allocate global speakers or script literacy.,"high for exact published census response count; low for literacy, academic mastery, global distribution and resource sufficiency"
ru-Cyrl-RU-daily,Russian reported daily use in the Russian Federation,Russian Federation reported-language endpoint,Russian Federation,reported language endpoint; Cyrillic literacy and academic competence not separately measured,persons,,132317159,,exact_census_reported_daily_language_use_count,"Rosstat count of people reporting daily use of Russian; separate from reported ability and not a literacy, L1 or academic-proficiency count.",2020 Census; reference date 2021-10-01,The 134319233 ability count and 135125671 language-item respondents are separate overlapping endpoints. UNESCO >250m global context is not added.,"A census ability/use response does not identify school stage, home language, literacy or academic mastery; no stage population product is derived.",No learning/completion result is assigned from the census language endpoint.,No resource-sufficiency control is established by a large reported-language count.,"Unknown by stage, subject, licence, accessibility and former-USSR/minority overlay.","Unknown; reported ability or daily use does not establish academic Russian, literacy or English nonoverlap.",No national access rate is transformed into a Russian-language person count.,"Cyrillic semantic text, captions/audio, accessible math and offline/print routes remain endpoint requirements; no population product is derived.",ASIA_8494F662F55E;ASIA_498C388D8FFE,https://rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami;https://www.unesco.org/sites/default/files/medias/fichiers/2024/06/0606_russian%20language.pdf,"Rosstat 2020 Census Volume 5 Table 4, Russian Federation total row; UNESCO global >250m context only.","Daily use is nested/overlapping with reported ability and cannot be added. Modality, script literacy, home use and academic proficiency are not separated.","high for exact published census response count; low for literacy, academic mastery, global distribution and resource sufficiency"
shu-Arab-TD,Chadian Arabic,Chadian Arabic,Chad,spoken Chadian Arabic; script practices unmeasured,persons,,,,no_compatible_direct_variety_person_denominator,No comparable exact Chadian-Arabic person denominator is established in this bundle.,current evidence review,Candidate retained visibly without a rankable person field.,"MSA is a formal written/educational register, not an L1; home varieties and minority languages require separate stage evidence. No macro total is assigned to a child variety.",Unknown for the exact variety/register in this bundle; Arab-region or national learning results are not copied without a language-of-assessment and cohort match.,"No overall resource negative control is established by population, official status or a common register.","Unknown at the exact variety, script, stage and licence endpoints; macro Arabic resources do not establish child-variety fit.","Unknown; home-variety ability, MSA literacy and English/French academic proficiency are different constructs.",No country or regional connectivity total is transformed into a language-variety count.,"Arabic-script shaping, diacritics, bidirectional layout, captions/audio and offline/print routes require variety- and territory-specific QA; no person product is derived.",ASIA_FB5A2B3A6E71,https://documents1.worldbank.org/curated/en/517851626203470278/pdf/Effective-Language-of-Instruction-Policies-for-Learning.pdf,World Bank LOI report Box 4 p31 and surrounding discussion distinguish MSA from colloquial Arabic types.,Chadian multilingual context remains separate; no MSA/umbrella inheritance.,"high for variety/register separation; low for exact population, learning and resource denominators"
su-ID,Sundanese in Indonesia,Sundanese,Indonesia,spoken/home daily language; script not measured,persons,,32412752,,census_home_daily_language_age5plus_point_count,BPS 2010 census point count of people age 5+ in the BPS Sundanese category using it as the daily language at home; irrespective of Latin or Sundanese script.,2010,15.14% of the national age-5+ daily-language denominator in BPS Table L4.1; script use was not enumerated.,Indonesian is the national school bridge. Home use establishes mismatch potential but no school-stage medium/proficiency cross-tab for Sundanese users.,Indonesia national learning indicators are not copied to this exact row.,No coherent exact-stage public Sundanese curriculum route was verified; Indonesian SIBI resources are not credited as Sundanese.,"Complete open/adaptable coverage unresolved, not absent.",Indonesian national oral reach has no Sundanese cross-tab; academic Indonesian and English overlap among Sundanese home users is unknown.,Indonesia 2024 ICT rates are country context only and cannot be assigned to the 2010 Sundanese cohort.,"Latin/Sundanese-script Unicode, audio, downloadable low-data and print/local distribution are accessible options; no device rate is transformed into a language count.",ASIA_552796946DC9;ASIA_EB59D2619EC1;ASIA_260DFA0745B4;ASIA_500B7047CCE7,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html;https://sensus.bps.go.id/topik/tabular/sp2022/196/1/0;https://documents1.worldbank.org/curated/en/099082924151529593/pdf/P17920918b1c2f0f61abb41e1a5d85e5dd2.pdf;https://www.bps.go.id/en/publication/2025/08/29/beaa2be400eda6ce6c636ef8/telecommunication-statistics-in-indonesia-2024.html,"BPS 2010 Table L4.1 p47, Sundanese 32412752; later Indonesian ability/learning/ICT only as contexts.","The point is exact for the old census home/daily-language construct only; it is not all speakers, L1, current ability or script literacy. Equal low/base/high fields and the Latn tag are removed.","high for the 2010 home-use point; low for current users, script readership and downstream factors"
ta-Taml-IN,Tamil in India,Tamil,India,spoken/written Tamil target; Tamil script; population source does not measure script literacy,persons,68888839,68888839,68888839,raw_census_mother_tongue_return_not_script_readership,Raw Tamil mother-tongue return; scheduled-language total is 69026881.,2011,C-17 uses the broader scheduled-language denominator.,Tamil-medium and English-medium exposure vary by state and stage; exact Tamil-speaker cross-tabs were not verified.,ASER 2024 rural Tamil Nadu government-school Std III: 13.2% read a Std II text and 27.6% could subtract. This is not a Tamil-speaker rate.,"Khan Academy lists Tamil as a demo localization. That proves bounded presence only, not a complete curriculum or open/adaptable ladder.","Open/adaptable scarcity remains unmeasured, not absence.",C-17 scheduled Tamil denominator 69026881: 13109744 reported English among the first two subsidiary-language fields (about 19.0%); 55917137 did not report English in those two fields. This is not inability or academic proficiency and the denominator differs from raw Tamil.,ASER rural smartphone context is India-wide only; no Tamil cross-tab.,"Tamil-script shaping, semantic reflow, screen-reader QA, captions/audio, downloadable low-data and print/local distribution are appropriate. No need population is derived from access context.",ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Tamil return; C-17 Tamil row; ASER Tamil Nadu state table.,Census old; raw and scheduled denominators differ; learning/device figures lack language cross-tabs; OER completeness unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,high for census; medium for state context; low for academic/OER factors
ta-Taml-LK,Tamil in Sri Lanka,Sri Lankan Tamil; Malayaga Tamil,Sri Lanka,"spoken/written Tamil target; Tamil script; cited population context is ethnicity, not language or script literacy",persons,,,,Tamil_named_ethnicity_core_context_not_language_denominator,No direct Tamil-user or Tamil-script reader population is entered. The 2024 census count 3281987 for Sri Lanka Tamil plus Indian/Malaiyaga Tamil is an ethnicity core only and is not a ceiling because Tamil literacy extends to other ethnic groups.,2024,"Census Table 7.11 reports age-10+ self-reported Tamil literacy of 94.0% for Sri Lanka Tamil, 90.0% for Indian Tamil and 94.5% for Moor/Muslim; no person product is derived. School Census 2024 reports 922668 Tamil-medium-only government pupils, a separate opportunity cohort.",The direct stage opportunity is 922668 Tamil-medium-only government pupils; 134169 bilingual pupils span Sinhala-English/Tamil-English and cannot be allocated to Tamil. Neither is a general Tamil population.,Census/statistical abstract context: national literacy 97.4%; self-reported ability to read/write Tamil 45.3% nationally. These do not estimate outcomes within the Tamil ethnicity proxy.,"E-thaksalawa exposes a Tamil interface and Grade 1-13 routes; its platform-wide 50000+ count is not a Tamil inventory, and completeness/licensing remain unaudited.",Functional stage coverage is strong. Open adaptation rights are unresolved and some PDFs are all-rights-reserved; free access is not uniform OER.,Unknown. National English ability 57.3% is self-reported and not academic proficiency or Tamil-community-disaggregated.,"DCS 2024 computer literacy 35.9%; urban 47.3%, rural 34.5%, estate 14.9%; 42.5% among Tamil-literate respondents has a high-CV warning. No exact target denominator.","Downloadable/printable Tamil materials and low-data/mobile delivery address estate/rural gaps. Tamil Unicode, screen-reader, reflow, captions and audio support remain required; high-CV estimates must not become learner counts.",ASIA_95499A5B4526;ASIA_03CC696CA42B;ASIA_2C7E3E94D496;ASIA_87EDA21F0512,https://www.statistics.gov.lk/Resource/en/Population/CPH_2024/CPH2024_Final_Eng.pdf;https://moe.gov.lk/wp-content/uploads/2025/12/School_Census-2024_Summary-Report-V2.pdf;https://www.statistics.gov.lk/Resource/en/ComputerLiteracy/Bulletins/AnnualBuletinComputerLiteracy-2024.pdf;https://e-thaksalawa.moe.gov.lk/lcms/?lang=ta_lk,CPH 2024 Tables 6.1.8 and 7.11; School Census 2024 Tamil-medium and bilingual pupils; Computer Literacy Bulletin Tamil-literate respondent context; bounded E-thaksalawa Tamil route.,"Ethnicity, language literacy, school medium, platform inventory and ICT survey respondents are distinct. The former 3281987 high field was not a valid upper bound and is removed.",high for cited ethnicity and school-medium counts; medium for self-reported literacy; low for an exact Tamil-user denominator and resource completeness
