"stratum_id","label","aliases","territory","script_or_mode","population_unit","population_low_persons","population_base_persons","population_high_persons","population_measure_class","population_definition","population_reference_year","population_secondary_context","education_language_exposure_mismatch_by_stage","learning_completion_evidence","functional_resource_access","open_adaptable_scarcity","academic_lingua_franca_nonoverlap","device_connectivity_electricity","accessible_offline_delivery_evidence","source_ids","source_urls","source_locators","uncertainty_incompatibilities","evidence_confidence"
"mfe-Latn-MU","Kreol Morisien","Mauritian Creole; Morisien","Mauritius excluding Rodrigues where separately tagged","standard Kreol Morisien Latin orthography","persons","1002135","1002135","1002135","census_home_language_including_combinations","Official Table D9 aggregate for residents of the Island of Mauritius reporting Creole usually spoken at home, including combinations; Rodrigues is excluded and modeled separately.","2022","Table D8 records 926,120 residents of the Island of Mauritius reporting Creole alone. The Republic-wide D9 aggregate 1,045,558 includes Rodrigues and is not added to this island-specific row.","Kreol Morisien dominates much home interaction while English/French structure formal schooling. Preschool classroom research documents multilingual mediation and mismatch.","No compatible national learning or completion endpoint disaggregated for Kreol Morisien home users was verified.","Official orthography and school initiatives establish functional supply, but complete school-to-tertiary accessible open coverage is unverified.","Official orthography and school initiatives establish functional supply, but complete school-to-tertiary accessible open coverage is unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited system uses French or English at later school/credential stages. No compatible tested academic-language proficiency distribution was verified for this exact home or local-language stratum; exposure is not assumed to equal bridge reach.","Island/rural connectivity and electricity constraints are reported territorially; none is cross-tabulated with this exact language population.","Island/rural connectivity and electricity constraints are reported territorially; none is cross-tabulated with this exact language population. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MUS_CENSUS_2022;MUS_PRESCHOOL_LANG;OER_UNESCO_2019;WCAG_22","https://statsmauritius.govmu.org/Documents/Census_and_Surveys/Census2022/HPC_TR_Vol2_Demography_Yr22.pdf;https://doi.org/10.1080/07908310903414358;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MUS_CENSUS_2022: Tables D8-D9, PDF pp. 158-170; Island of Mauritius D9 aggregate = 1,002,135 and Rodrigues D9 aggregate = 43,423 | MUS_PRESCHOOL_LANG: classroom findings | OER_UNESCO_2019: Definition I.1 and areas of action | WCAG_22: Conformance requirements and Success Criteria","D9 includes combination responses and is not L1, literacy or academic ability. The D8 single-language count and D9 any-combination aggregate are non-equivalent and nonadditive.","high for census measure; medium for mismatch; low for learning and OER completeness"
"mg-Latn-MG","Official Standard Malagasy","Malagasy; Malagasy of official schooling","Madagascar","official Latin orthography","persons","","","25674196","territorial_written_standard_exposure_ceiling","2018 resident population retained only as the maximum possible exposure to the official written standard; no variety-compatible reader count was verified.","2018","The ceiling does not allocate regional Malagasy varieties or literacy. Standard and regional varieties must not be collapsed.","Malagasy is used in early schooling while French expands in later grades and credentials; national sources document rurality and resource constraints but not exact stage exposure by home variety.","UNICEF reports only about one in three completing primary and severe foundational reading/mathematics deficits; MICS reports fewer than one in four reaching foundational reading and about 7% foundational numeracy. These are national, not Standard-Malagasy-specific.","Official status and school use establish functional supply; distribution, grade/subject continuity and accessibility are sharply constrained.","Official status and school use establish functional supply; distribution, grade/subject continuity and accessibility are sharply constrained. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited system uses French or English at later school/credential stages. No compatible tested academic-language proficiency distribution was verified for this exact home or local-language stratum; exposure is not assumed to equal bridge reach.","World Bank reports about 85% of students rural, 0.4% of schools with electricity, 2.8% of public schools with a laptop/tablet and 2.0% with internet; school context, not language cross-tabs.","World Bank reports about 85% of students rural, 0.4% of schools with electricity, 2.8% of public schools with a laptop/tablet and 2.0% with internet; school context, not language cross-tabs. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MDG_CENSUS_2018;MDG_UNICEF_ED;MDG_MICS_2018;MDG_WB_CONNECT_2025;OER_UNESCO_2019;WCAG_22","https://www.instat.mg/p/resultats-definitifs-du-rgph-3-2018-troisieme-recensement-general-de-la-population-et-de-lhabitation;https://www.unicef.org/madagascar/en/programme/education;https://www.unicef.org/madagascar/documents/mics-6-2018-apprentissage-pr%C3%A9coce-et-implication-parentale;https://documents1.worldbank.org/curated/en/099030725040518348/pdf/P506569-5c4d72b0-e69b-405e-95d7-cdb739a454df.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MDG_CENSUS_2018: national population total; MDG_UNICEF_ED: completion and foundational-learning statements; MDG_MICS_2018: foundational learning indicators; MDG_WB_CONNECT_2025: school electricity, devices and internet baseline; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Territorial ceiling only; national learning and infrastructure indicators use different years and denominators and cannot create a language-specific need count.","high for census ceiling and national endpoints; low for exact standard readers and open-resource completeness"
"mgm-Latn-TL","Mambai","Mambae; Manbae","Timor-Leste","Latin orthography; local practices vary","persons","195778","195778","195778","census_mother_tongue","2015 census first/mother-tongue count for Mambai.","2015","Second- and third-language counts are separately reported and are not added; literacy is not implied.","Tetun and Portuguese are official instructional languages, yet UNESCO/UNICEF reports more than 70% of children enter primary without fluency in either. EMULI supplies bounded mother-tongue early education; exact coverage for this variety is not a national denominator.","UNICEF’s 2020 national completion context is 77% primary, 62% lower secondary and 52% upper secondary; it is not disaggregated by mother tongue and is not assigned as an exact-variety rate.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Mambai coverage, teacher supply and continuation through secondary/tertiary remain unverified.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Mambai coverage, teacher supply and continuation through secondary/tertiary remain unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Portuguese and Tetun structure formal progression, while English and Indonesian have working/academic roles. No compatible proficiency distribution for this first-language stratum was verified; multilingual exposure is not bridge reach.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22","https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TLS_CENSUS_2015: Table 12, mother tongue; TLS_CENSUS_REPRO: Table 1; TLS_UNESCO_UNICEF_MLE: language-at-school-entry and EMULI sections; TLS_UNICEF_SDG: education completion indicators; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Exact census mother-tongue count. Do not add L2/L3 users, infer literacy, transfer Tetun literacy to Mambai, or assume resources from another Timorese variety.","high for census count; high for national entry/completion context; low for exact-variety learning and OER completeness"
"mi-Latn-NZ","te reo Māori","Māori language","Aotearoa New Zealand","standard Māori Latin orthography","persons","213849","213849","213849","census_everyday_conversation_ability","2023 census count able to have an everyday conversation in te reo Māori.","2023","Māori-medium schooling enrolment was 28,382 in 2025; it is a nested/non-equivalent opportunity cohort, not added to the population measure.","Māori-medium pathways exist from early childhood through school, but enrolment is far smaller than conversational ability and provision varies by immersion level.","No compatible national learning/completion endpoint for all conversational speakers is used; the mathematics review documents terminology, teacher and advanced-resource constraints.","Strong institutional and community supply exists; advanced mathematics and teacher-resource bottlenecks remain documented.","Strong institutional and community supply exists; advanced mathematics and teacher-resource bottlenecks remain documented. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","English remains a major tertiary/academic layer. Conversational Māori ability does not establish academic English or academic Māori proficiency; overlap is unrankable.","New Zealand national access is not assigned to the Māori stratum; rural and socioeconomic variation requires low-data/offline options.","New Zealand national access is not assigned to the Māori stratum; rural and socioeconomic variation requires low-data/offline options. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","NZ_MAORI_2023;NZ_MAORI_SCHOOLING_2025;NZ_MAORI_MATH;OER_UNESCO_2019;WCAG_22","https://tools.summaries.stats.govt.nz/ethnic-group/maori;https://www.educationcounts.govt.nz/statistics/maori-language-in-schooling;https://pmc.ncbi.nlm.nih.gov/articles/PMC8390839/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","NZ_MAORI_2023: te reo Māori conversational ability; NZ_MAORI_SCHOOLING_2025: Māori-medium enrolment; NZ_MAORI_MATH: resource and teacher sections; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Everyday-conversation count is not L1, literacy or academic proficiency. Māori-medium enrolment is a separate, nested opportunity cohort.","high for census/enrolment; medium for advanced-resource constraint; low for open-curriculum completeness"
"mkz-Latn-TL","Makasae","Makasai; Makassai","Timor-Leste","Latin orthography; Makalero is separate","persons","123840","123840","123840","census_mother_tongue","2015 census first/mother-tongue count for Makasae.","2015","Second- and third-language counts are separately reported and are not added; literacy is not implied.","Tetun and Portuguese are official instructional languages, yet UNESCO/UNICEF reports more than 70% of children enter primary without fluency in either. EMULI supplies bounded mother-tongue early education; exact coverage for this variety is not a national denominator.","UNICEF’s 2020 national completion context is 77% primary, 62% lower secondary and 52% upper secondary; it is not disaggregated by mother tongue and is not assigned as an exact-variety rate.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Makasae coverage, teacher supply and continuation through secondary/tertiary remain unverified.","EMULI and local initiatives establish bounded early-grade materials for some Timorese languages; exact Makasae coverage, teacher supply and continuation through secondary/tertiary remain unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Portuguese and Tetun structure formal progression, while English and Indonesian have working/academic roles. No compatible proficiency distribution for this first-language stratum was verified; multilingual exposure is not bridge reach.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified.","Timor-Leste rural and school access constraints are national context; no device/connectivity/electricity cross-tab by mother tongue was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","TLS_CENSUS_2015;TLS_CENSUS_REPRO;TLS_UNESCO_UNICEF_MLE;TLS_UNICEF_SDG;OER_UNESCO_2019;WCAG_22","https://www.unicef.org/timorleste/reports/timor-leste-population-and-housing-census-2015;https://pmc.ncbi.nlm.nih.gov/articles/PMC9411783/;https://www.unesco.org/en/articles/unesco-and-unicef-strengthening-multilingual-education-sustainable-future-timor-leste;https://data.unicef.org/sdgs/country/tls/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","TLS_CENSUS_2015: Table 12, mother tongue; TLS_CENSUS_REPRO: Table 1; TLS_UNESCO_UNICEF_MLE: language-at-school-entry and EMULI sections; TLS_UNICEF_SDG: education completion indicators; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Exact census mother-tongue count. Do not add L2/L3 users, infer literacy, transfer Tetun literacy to Makasae, or assume resources from another Timorese variety.","high for census count; high for national entry/completion context; low for exact-variety learning and OER completeness"
"mn-Cyrl-MN","Khalkha-based Standard Mongolian in Cyrillic","Mongolian Cyrillic; Khalkha standard","Mongolia","Mongolian Cyrillic","persons","","","3296866","citizen_population_written_standard_ceiling","2020 citizen population retained only as a maximum exposure ceiling for the national Cyrillic written standard.","2020","83.8% were recorded as Khalkh ethnicity, but ethnicity, spoken variety, Cyrillic literacy and citizenship are non-equivalent.","Cyrillic is the dominant school script; traditional script is introduced from Grade 6. Rural, nomadic and disability access constraints affect continuity.","UNICEF reports exclusion from early childhood education and upper-secondary gender gaps; no Cyrillic-stratum learning rate is assigned.","Extensive official Cyrillic educational supply exists; accessibility, open licensing and full offline continuity remain unverified.","Extensive official Cyrillic educational supply exists; accessibility, open licensing and full offline continuity remain unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Mongolian is the national academic language while Russian/English have research roles; no compatible academic-language proficiency distribution was verified.","UNICEF documents rural school connectivity/equipment gaps and offline-content needs; no script-reader cross-tab exists.","UNICEF documents rural school connectivity/equipment gaps and offline-content needs; no script-reader cross-tab exists. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MNG_CENSUS_2020;MNG_UNICEF_ED;MNG_LANGUAGE_LAW;OER_UNESCO_2019;WCAG_22","https://nada.nso.mn/mn/index.php/catalog/60;https://www.unicef.org/mongolia/education;https://legalinfo.mn/mn/edtl/16760272253581;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MNG_CENSUS_2020: citizen population and ethnicity tables; MNG_UNICEF_ED: access, completion and digital-equipment sections; MNG_LANGUAGE_LAW: Article 7; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Citizen territorial ceiling, not reader count. Khalkha ethnicity and Cyrillic/traditional script literacy are non-equivalent; script arms overlap and are nonadditive.","high for ceiling/law; medium for access context; low for reader and OER completeness"
"mn-Mong-MN","Standard Mongolian in traditional vertical script","Hudum Mongol bichig; Mongolian script","Mongolia","traditional vertical Mongolian script","persons","","","","unrankable_script_literacy_overlap","No compatible current person count of traditional-script readers was verified.","","The 2020 citizen population and Cyrillic row describe an overlapping national population and are not copied into this script-access arm.","Law requires teaching traditional script from Grade 6 and dual-script official use. Legal exposure does not quantify mastery or continuity through subjects.","No script-disaggregated learning or completion result was verified.","Legal and educational materials exist; complete grade/subject, accessible digital rendering, open licensing and current reader usability are unverified.","Legal and educational materials exist; complete grade/subject, accessible digital rendering, open licensing and current reader usability are unverified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","Cyrillic dominates much current academic material; no tested vertical-script or external academic-language proficiency distribution exists.","Offline and accessible rendering must support vertical layout; connectivity data are national and not cross-tabulated by traditional-script literacy.","Offline and accessible rendering must support vertical layout; connectivity data are national and not cross-tabulated by traditional-script literacy. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","MNG_CENSUS_2020;MNG_UNICEF_ED;MNG_LANGUAGE_LAW;OER_UNESCO_2019;WCAG_22","https://nada.nso.mn/mn/index.php/catalog/60;https://www.unicef.org/mongolia/education;https://legalinfo.mn/mn/edtl/16760272253581;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","MNG_CENSUS_2020: citizen population and ethnicity tables; MNG_UNICEF_ED: access, completion and digital-equipment sections; MNG_LANGUAGE_LAW: Article 7; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable script-reader population. Fully overlaps the national Mongolian population; never add to the Cyrillic row or infer proficiency from Grade 6 exposure.","high for legal exposure; low for reader population, learning and OER completeness"
"mww-Latn-LA","Hmong Daw in Romanized Popular Alphabet","White Hmong; Hmong Der","Lao PDR","Hmong RPA Latin orthography","persons","","","","unrankable_no_compatible_variety_script_count","No compatible Hmong Daw RPA reader/speaker count was verified.","","The 2015 census records 595,028 people in the broad Hmong ethnic category; it cannot be allocated to Hmong Daw versus Hmong Njua or to RPA readers.","Lao is the formal medium. Broad Hmong home-language exposure is documented, but exact Hmong Daw/RPA school exposure by stage is not.","No compatible exact-variety/script learning or completion endpoint was verified.","Some Hmong multilingual-education and literacy materials exist; variety, orthography, grade/subject and licence coverage are not comprehensively established.","Some Hmong multilingual-education and literacy materials exist; variety, orthography, grade/subject and licence coverage are not comprehensively established. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The national/credential language named in the cited education evidence is not an observed academic-proficiency distribution for this exact variety. No bridge reach is inferred from exposure, ethnicity, home use or pilot participation.","Remote, rural, conflict or ethnic-minority digital-access disparities are documented at country/program level; no exact-language connectivity cross-tab was verified.","Remote, rural, conflict or ethnic-minority digital-access disparities are documented at country/program level; no exact-language connectivity cross-tab was verified. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","LAO_CENSUS_2015;OER_UNESCO_2019;WCAG_22","https://data.opendevelopmentmekong.net/dataset/4a2c03e0-2402-4691-b2fd-56277fc95c31/resource/0be5dd3f-8f9e-4bfe-9f75-bbddc5284146/download/phc-eng-fnal-web.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","LAO_CENSUS_2015: ethnic-group tables and summary; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Explicit unrankable exact-variety/script population. The official Hmong ethnicity count is secondary context only; no macro label or bridge reach is inferred.","high for broad ethnic context; low for exact variety/script count, learning and OER completeness"
"mzn-Arab-IR","Mazanderani","Mazandarani; Tabari","Iran, chiefly Mazandaran","Perso-Arabic Mazanderani orthographies","persons","4000000","","5000000","peer_reviewed_secondary_estimate_range","PARME Table A.1 population estimate for Mazanderani; endpoints are published rounded estimates, not a confidence interval.","2025","Table A.1 estimate range.","Iranian Constitution Article 15 makes Persian the common official language/script and the language of official documents and textbooks, while permitting regional-language literature teaching. This establishes formal exposure, not implementation coverage or learner proficiency.","No compatible exact-variety learning or completion endpoint was verified; Persian-medium national results cannot be assigned.","PARME directly documents severe computational under-resourcing, fragmented writing and limited documentation; its 36,000-sentence aggregate initiative is not a complete curriculum and is not allocated as population reach.","PARME is direct evidence of severe resource scarcity and a bounded parallel corpus. It does not establish a continuous openly licensed school-to-tertiary sequence for this exact variety/orthography; OER permissions and educational sequencing require separate verification.","Persian is the mandated textbook/state academic layer and English has international research functions. No compatible tested Persian/English academic-proficiency distribution for this exact variety was verified; formal exposure is not bridge reach.","ITU 2021 reports rural–urban gaps in household internet and internet use for Iran; these are residence-level country indicators and are not cross-tabulated by this language.","ITU 2021 reports rural–urban gaps in household internet and internet use for Iran; these are residence-level country indicators and are not cross-tabulated by this language. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","PARME_ACL_2025;IRN_CONSTITUTION;IRN_ITU_2021;OER_UNESCO_2019;WCAG_22","https://aclanthology.org/2025.acl-long.1451.pdf;https://nezamat.ir/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C-%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86/;https://datahub.itu.int/data/?Affordability=Functional+separation&Connectivity=Access&Governance=Regulatory+mandates&Markets=Emerging+technologies+regulation&Sustainability=e-Applications&Trust=ICT+Accessibility+for+people+with+disabilities&e=IRN;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","PARME_ACL_2025: Table A.1 and Appendix A; IRN_CONSTITUTION: Article 15; IRN_ITU_2021: household internet and internet-use indicators by urban/rural residence; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Rounded secondary estimate range, not census or script readers. Internal varieties/orthographies and multilingual populations overlap; no midpoint is manufactured.","medium for population range; high for legal mismatch and documented under-resourcing; low for learning/OER completeness"
"na-Latn-NR","Nauruan","Dorerin Naoero","Nauru","Latin orthography","persons","11009","11014","11019","derived_census_home_language_any_response","People reporting Nauruan only or with another home language: 94.3% (69.0% + 25.3%) of population 11,680; endpoints preserve one-decimal rate rounding.","2021","The interval is arithmetic compatibility with rounded census shares; it is not sampling uncertainty or a literacy count.","Nauruan and English roles shift across schooling; the sector plan documents curriculum, teacher and ICT constraints without a stage-by-language exposure count.","Education-plan performance evidence is territorial and cannot be assigned to this home-language stratum.","Nauruan is used in community and school contexts; complete subject/grade, accessible and openly licensed coverage is not established.","Nauruan is used in community and school contexts; complete subject/grade, accessible and openly licensed coverage is not established. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited school systems transition toward English or French, but no compatible population distribution of tested academic-language proficiency was verified for this exact stratum. Home use, conversational ability and classroom exposure are not bridge-reach measures.","The sector plan documents small-island ICT and infrastructure constraints; no access cross-tab by Nauruan home use exists.","The sector plan documents small-island ICT and infrastructure constraints; no access cross-tab by Nauruan home use exists. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","NRU_CENSUS_ANALYTICAL_2021;NRU_CENSUS_TABLES_2021;NRU_ED_PLAN;OER_UNESCO_2019;WCAG_22","https://stats.gov.nr/download/49/2021/359/nauru-2021-population-and-housing-census-analytical-report.pdf;https://stats.gov.nr/download/49/2021/358/person-tables-1-36.pdf;https://media.unesco.org/sites/default/files/webform/r2e002/07712bcf3c71c7853a4d4628be2356b6843d5357.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","NRU_CENSUS_ANALYTICAL_2021: population total and language percentages; NRU_CENSUS_TABLES_2021: language and education tables; NRU_ED_PLAN: language, learning and ICT constraints; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Derived rounded-rate interval for any home use. The sole-language and multilingual components are non-equivalent to literacy, L1 or academic proficiency.","high for census arithmetic; medium for education context; low for OER completeness"
"pau-Latn-PW","Palauan","Belauan; Tekoi er a Belau","Palau","Latin orthography","persons","12399","12399","12399","census_language_spoken_at_home_any_response","2020 census sum of mutually exclusive Palauan-only (7,205) and Palauan-plus-another-language (5,194) home-language categories.","2020","The two census categories are explicitly retained in the definition; the sum is not a literacy or L1 count.","Palauan and English have distinct school/home roles; the census does not identify stage-specific medium exposure or transition success.","No compatible Palauan-specific assessed learning/completion endpoint was verified.","Palauan is official and used in schooling/public life, but no complete accessible open curriculum inventory was verified.","Palauan is official and used in schooling/public life, but no complete accessible open curriculum inventory was verified. The cited evidence does not establish a continuous, openly licensed school-to-tertiary sequence for this exact variety and script. Free access is not treated as OER unless reuse, adaptation and redistribution permissions are established under the UNESCO definition.","The cited school systems transition toward English or French, but no compatible population distribution of tested academic-language proficiency was verified for this exact stratum. Home use, conversational ability and classroom exposure are not bridge-reach measures.","Small-island, rural and remote delivery constraints are documented in the cited territorial sources; any connectivity values are territorial context and are not cross-tabulated by this language.","Small-island, rural and remote delivery constraints are documented in the cited territorial sources; any connectivity values are territorial context and are not cross-tabulated by this language. Delivery should therefore support downloadable low-data semantic HTML/EPUB or tagged PDF, print-ready packets, captions/transcripts, keyboard and screen-reader operation, and local-server/USB use. This is an evidence-aligned delivery requirement, not an estimate of current users.","PLW_CENSUS_2020;OER_UNESCO_2019;WCAG_22","https://www.palaugov.pw/wp-content/uploads/2022/09/2020-Census-of-Population-and-Housing.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://www.w3.org/TR/WCAG22/","PLW_CENSUS_2020: language spoken at home tables; OER_UNESCO_2019: Definition I.1 and areas of action; WCAG_22: Conformance requirements and Success Criteria","Any-home-use count. Palauan-only and bilingual categories are mutually exclusive in the cited table, but ability outside home and literacy are not measured.","high for census count; low for stage-specific learning and open-resource completeness"
