roster_snapshot_id,successor_roster_file_sha256,roster_target_id,target_kind,language_target_id,intervention_target_id,production_applicable,target_representation_id,target_language_or_variety_code,target_script_code,target_territory_code,benchmark_profile_id,profile_measurement_kind,profile_match_scope,binding_method,binding_status,order_b_eligible,unavailable_reason,sensitivity_control_status,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,target_roster_row_hash,binding_row_hash,binding_set_hash
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gcf-Latn-GP,regional_empirical_intervention_target,,intervention-target:regional-stratum:gcf-Latn-GP,true,repr:1156c0a314e3c462ccc4944e,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,27631683ed2d2980e0b58b387e08c8cbd91267ff4c9182b0864d01dc76433e8c,3c9480c5ce2cee15d5d8a0cd64ffc97125d93726a09061e344e742a82ff718e7,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:glk-Arab-IR,regional_empirical_intervention_target,,intervention-target:regional-stratum:glk-Arab-IR,true,repr:0f40da4203338cf620b6a1c8,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,9ef6ec9a59cc9cdda500cb6426c2fddd0c4af9f6a48a3b8ac841bcb3fb8dc190,4e1d6835b257d58ec8ad65f8979e81975b8bc51bbfa7d3cf7a3b8dbefb4859ea,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gne-Latn-PY,regional_empirical_intervention_target,,intervention-target:regional-stratum:gne-Latn-PY,true,repr:3066465ec8e352d45c2074fa,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,2f9a486541aec71d2006183fbf4010c0ba19d0994441612600dd31a3af059b40,f307c5ea66d3e3cab73d6ec8b28d1914af5a0698e98ec850c5b8d24c030ca300,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gnh-Latn-BR,regional_empirical_intervention_target,,intervention-target:regional-stratum:gnh-Latn-BR,true,repr:a6c28fbb129385b88b54f00a,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,bde3199ff510b73e72a803bd97245c72033830bc008823cf695758c7477b75bf,bdddce61892545f16945ca9a99bee6b3e8bd7ef18616f111066a98fed35b724c,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gnw-Latn-PY,regional_empirical_intervention_target,,intervention-target:regional-stratum:gnw-Latn-PY,true,repr:fb4953d8925a503f87e49e23,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,61d9df8ac558271a4dc36442e7ad7efe823df3e9f56543cc5d2e16146dccb4bb,4dbbbbf681d03d99330e24b505498f79c039aa93473e1b56b57907afab265f5f,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gpe-Latn-GH,regional_empirical_intervention_target,,intervention-target:regional-stratum:gpe-Latn-GH,true,repr:51a2e83779917fcc5ecc5a63,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,bf142f8683e8a0ebea337b2e388f2467ff839e9225ba3dac936317460dd3d7c2,40f6efc86d6512b141369d8c190e1e60ab0cf6e7a0e73dd7eead7072def18573,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gug-Latn-PY-home,regional_empirical_intervention_target,,intervention-target:regional-stratum:gug-Latn-PY-home,true,repr:8ffd8d509d42c4acd4d52810,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,ef53b36b3ea09040e609b23779c72fd7eaba27cadfa332f260de68888de5c9b9,191e8acf32da19262415c9df662c506223ded52f7eb07871520b3afa989aef32,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gug-pai-tavytera-Latn-PY,regional_empirical_intervention_target,,intervention-target:regional-stratum:gug-pai-tavytera-Latn-PY,true,repr:4f1f1057b6bc79739b3f440b,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,dd742a75475c8f3192dede917da778658352e71f4c0eaed8ac886d5f6a390c4f,3107ca76ec88eb7f8631419295ba7023dfd0a249963a8d789e6b0372ead21ea0,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gun-Latn-BR,regional_empirical_intervention_target,,intervention-target:regional-stratum:gun-Latn-BR,true,repr:e2164f78a4ef114d8e4bfe56,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,16dff7ba807f5db342b13e36e2e129ed4ef0c2f29d4f48aa0eef996766fb4a47,77f6c69be59b7f07687f243344fe13f990a6537670faad1f33c0ca8cc5ba2932,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gun-Latn-PY,regional_empirical_intervention_target,,intervention-target:regional-stratum:gun-Latn-PY,true,repr:c9c3fb1c427852ad3b43b37a,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,70745065dd1c2dd3419cc920b6e454c913f54377529948f099d6bab334b89a6c,3abf3458302dff48ff298cce6cb5377e718c9e9dd2d06e3a2db93e10b0a7c929,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:gyn-Latn-GY,regional_empirical_intervention_target,,intervention-target:regional-stratum:gyn-Latn-GY,true,repr:0fe968b49687754836d527e7,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,f7dada05074afaba149bb38b4269903625b69e7eca8ef48b29ac27fe74499144,22d185f2e40469901b9a310090ec641811b887f45185a3f6e6db8a6238cdc381,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ha-Arab-NE-Ajami,regional_empirical_intervention_target,,intervention-target:regional-stratum:ha-Arab-NE-Ajami,true,repr:83a3cae6e56cb719b6db2b38,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,1c870a6e86c319b6d6f54818776798e633cd31837d6f0ae8c25bbd8e0b2cb137,dd2b77ff2415344aa2ffbb98932d06e47b8cb8b710952a225bdc862eeca0179b,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ha-Arab-NG-Ajami,regional_empirical_intervention_target,,intervention-target:regional-stratum:ha-Arab-NG-Ajami,true,repr:b1c29012438cf0946db98845,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,01367fe83b4cf27b094c397416d8ddce4d47a20af28de98a15bfc9c9d3cb7757,a89226e0868c4a8123edeffb3be808d9a0c95370d514e024c4f90dae17962f53,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ha-Latn-NE,regional_empirical_intervention_target,,intervention-target:regional-stratum:ha-Latn-NE,true,repr:e963b05c9b4d9157d5d54dc0,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,4dc72c5f7e27ed87da87c0d4c248d4a022a4ccb7ce936c871f772789c11f36a5,bd1269ed9d9fe20d17d1a237936850aaed28ed4597788ce0be74ba1cafbfc32a,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ha-Latn-NG-Boko,regional_empirical_intervention_target,,intervention-target:regional-stratum:ha-Latn-NG-Boko,true,repr:55574389c2376c4ad8ef1db2,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,9ccd4162f1f923fb1be20ba74d83d4267d7caf3cfd6a7b1fd1c3bb960f9fc7f8,1302c082358411ef1341f3b11c71051b43ab006c42aed8e06be1fdc592d6119d,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:hac-Arab-IR,regional_empirical_intervention_target,,intervention-target:regional-stratum:hac-Arab-IR,true,repr:7cc4bdcb0be92acaf6087d03,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,f3bf1083fc9a441bc82389e9dd7418280c9bbe5e17dc9006678580db526edfc0,c7d5fd66817fdd89f4c4d56490b2b263a3c95422325dd6b9a0d14475a6619bfe,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:haw-Latn-US-HI,regional_empirical_intervention_target,,intervention-target:regional-stratum:haw-Latn-US-HI,true,repr:9516728bd5e9e465787472a0,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,12db8102fcd8d5b8dbcc7b8d004f5def7a44a6295deec4297e6a4c94e768563e,00344a075864d81cc80655f8d8ef605b77801c3f41992c3815880aad0d972fac,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:hi-Deva-IN,regional_empirical_intervention_target,,intervention-target:regional-stratum:hi-Deva-IN,true,repr:4a48b57eaa49456b1e3202a6,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,c94c53c6341dffa344cf525b306de269e0248b58d8331c52c7c7300f96128c82,8a7ab5ffe686f22adb6bd34bf4c8ccbfe13e9cd06c57f492629ca5e8a14c4b2e,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:hif-Latn-FJ,regional_empirical_intervention_target,,intervention-target:regional-stratum:hif-Latn-FJ,true,repr:db66251fa5610a87ef90862a,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,7e6caba780e9139746a49bfffe350452fc900646818c5b26b79a09b5af664b21,24748da7de908bdb5201465cd2375661abd4720f701c5c42d54eae87407294e5,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:ht-Latn-HT,regional_empirical_intervention_target,,intervention-target:regional-stratum:ht-Latn-HT,true,repr:d29edfb1711016b9e5f3ee4b,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,23efc1be4d606a346be0febf32e5630c59cfa0d59edb8a493561d0458cc0341c,8b62bc828063d8bc6b081bfe815d2660b7628acff10591e61a33290460360dc9,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:hy-Armn-AM,regional_empirical_intervention_target,,intervention-target:regional-stratum:hy-Armn-AM,true,repr:aff957c497928a03dcd4c7e2,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,3e0394712e930cfd663bc4c891c948c08cae4089c88135297d6e3306e62b9d32,db628cddc0222ffd0a6a92b73d4ca5b56c11290eb8465741a2f8a160efc14bfa,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:hy-Armn-GE,regional_empirical_intervention_target,,intervention-target:regional-stratum:hy-Armn-GE,true,repr:ec0937d4beca8d3df7d56c85,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,a2f1b12a35168b6760f3bafe4ecf13b2aef0ca4d23e2c2be5120bcf0de4c53b8,e15168b65bd7b6c8399516b0d755e31388069016a3c59819ba9fb6436ba04ce2,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
successor-target-roster:sha256:b392bba62805f6f80a5e31206de59f32d8a4c261a2590aa3ba90382729e51309,983a40756107072ca779c1f3a37684c8e5865fbedd9fc42768e9d1cab754656f,intervention-target:regional-stratum:id-ID,regional_empirical_intervention_target,,intervention-target:regional-stratum:id-ID,true,repr:cc6d2f67e122e1b62d6deabb,,,,,NONE,NONE,NO_EXACT_CODE_SCRIPT_MATCH,NO_DIRECT_PROFILE,false,TARGET_HAS_NO_DIRECT_LANGUAGE_SCRIPT_PROFILE,COMMON_ENVELOPE_AVAILABLE_SEPARATELY_NOT_FOR_POINT_ORDER,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,,4241462d35b77074eecd484d90ec1acaa156ce49cd7e6740d388f681024d5f73,6de65a6ae52ec2c8a4535d459af5c73e2f3141497ba5915d1f9ce3872397bac2,fcedb566c2ad51f4ce28327b0d6cf0bee7c4ed214338cda9f4ef300c5772173d
