"stratum_id","label","aliases","territory","script_or_mode","population_unit","population_low_persons","population_base_persons","population_high_persons","population_measure_class","population_definition","population_reference_year","population_secondary_context","education_language_exposure_mismatch_by_stage","learning_completion_evidence","functional_resource_access","open_adaptable_scarcity","academic_lingua_franca_nonoverlap","device_connectivity_electricity","accessible_offline_delivery_evidence","source_ids","source_urls","source_locators","uncertainty_incompatibilities","evidence_confidence"
"rom-gurbet-cs-Latn-RS","Gurbet Romani, Central Serbia teaching variety","exact QualiRom teaching variety; macro Romani totals excluded","Central Serbia","written and spoken; Latin teaching orthography","exact-variety persons","","","","unrankable_no_compatible_exact_variety_person_measure","No compatible exact-variety person count was verified; numeric fields are blank.","2013 resource / 2017 monitoring","National Roma ethnicity and macro Romani census totals are not allocated.","Separate exact QualiRom package distinct from Vojvodina Gurbet.  Package existence is direct functional delivery evidence, not enrolment or implementation dosage.","No exact-variety learning/completion endpoint verified.","Exact QualiRom package exists: Separate exact QualiRom package distinct from Vojvodina Gurbet.","Adaptable teaching units provide exact functional/open supply, but no exact open speech/benchmark corpus or full stage/subject ladder was verified. Google mixed Romani and generic catalog data are nonallocable.","Host-language academic comprehension has no exact-variety cross-tab; the Council of Europe documents heterogeneous, orally transmitted varieties and homogeneous-standard schooling as an obstacle.","No exact-variety device/access cross-tab.","Downloadable teaching units exist; accessibility, offline packaging and full learner sequence unverified.","COE_ROMANI_HETEROGENEITY_2017;ECML_QUALIROM_2013;GOOGLE_ROMANI_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://rm.coe.int/thematic-report-on-languages-spoken-by-roma-boyash-sinti-kaale-and-yen/1680a7b338;https://www.ecml.at/en/Resources/ECMLresources/ID/147;https://blog.google/intl/en-in/google-translate-new-languages-2024/;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","COE_ROMANI_HETEROGENEITY_2017: pp. 7–10: heterogeneity, oral transmission and homogeneous-standard education obstacles | ECML_QUALIROM_2013: exact variety packages, A1–B2 levels and adaptable units | GOOGLE_ROMANI_2024: Romani output described as closest to Southern Vlax with Northern Vlax and Balkan elements | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","No exact person denominator/outcome. Macro Romani population, Google mixed output and aggregate QualiRom page counts are excluded; exact teaching variety is retained.","high for exact resource/heterogeneity evidence; explicitly unrankable population, learning, academic overlap and delivery reach"
"rom-gurbet-vo-Latn-RS","Gurbet Romani, Vojvodina teaching variety","exact QualiRom teaching variety; macro Romani totals excluded","Vojvodina, Serbia","written and spoken; Latin teaching orthography","exact-variety persons","","","","unrankable_no_compatible_exact_variety_person_measure","No compatible exact-variety person count was verified; numeric fields are blank.","2013 resource / 2017 monitoring","National Roma ethnicity and macro Romani census totals are not allocated.","Separate exact QualiRom package.  Package existence is direct functional delivery evidence, not enrolment or implementation dosage.","No exact-variety learning/completion endpoint verified.","Exact QualiRom package exists: Separate exact QualiRom package.","Adaptable teaching units provide exact functional/open supply, but no exact open speech/benchmark corpus or full stage/subject ladder was verified. Google mixed Romani and generic catalog data are nonallocable.","Host-language academic comprehension has no exact-variety cross-tab; the Council of Europe documents heterogeneous, orally transmitted varieties and homogeneous-standard schooling as an obstacle.","No exact-variety device/access cross-tab.","Downloadable teaching units exist; accessibility, offline packaging and full learner sequence unverified.","COE_ROMANI_HETEROGENEITY_2017;ECML_QUALIROM_2013;GOOGLE_ROMANI_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://rm.coe.int/thematic-report-on-languages-spoken-by-roma-boyash-sinti-kaale-and-yen/1680a7b338;https://www.ecml.at/en/Resources/ECMLresources/ID/147;https://blog.google/intl/en-in/google-translate-new-languages-2024/;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","COE_ROMANI_HETEROGENEITY_2017: pp. 7–10: heterogeneity, oral transmission and homogeneous-standard education obstacles | ECML_QUALIROM_2013: exact variety packages, A1–B2 levels and adaptable units | GOOGLE_ROMANI_2024: Romani output described as closest to Southern Vlax with Northern Vlax and Balkan elements | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","No exact person denominator/outcome. Macro Romani population, Google mixed output and aggregate QualiRom page counts are excluded; exact teaching variety is retained.","high for exact resource/heterogeneity evidence; explicitly unrankable population, learning, academic overlap and delivery reach"
"rom-kalderas-Latn-AT","Kalderaš Romani teaching variety","exact QualiRom teaching variety; macro Romani totals excluded","Austria","written and spoken; Latin teaching orthography","exact-variety persons","","","","unrankable_no_compatible_exact_variety_person_measure","No compatible exact-variety person count was verified; numeric fields are blank.","2013 resource / 2017 monitoring","National Roma ethnicity and macro Romani census totals are not allocated.","Exact A1–B2 teaching package.  Package existence is direct functional delivery evidence, not enrolment or implementation dosage.","No exact-variety learning/completion endpoint verified.","Exact QualiRom package exists: Exact A1–B2 teaching package.","Adaptable teaching units provide exact functional/open supply, but no exact open speech/benchmark corpus or full stage/subject ladder was verified. Google mixed Romani and generic catalog data are nonallocable.","Host-language academic comprehension has no exact-variety cross-tab; the Council of Europe documents heterogeneous, orally transmitted varieties and homogeneous-standard schooling as an obstacle.","No exact-variety device/access cross-tab.","Downloadable teaching units exist; accessibility, offline packaging and full learner sequence unverified.","COE_ROMANI_HETEROGENEITY_2017;ECML_QUALIROM_2013;GOOGLE_ROMANI_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://rm.coe.int/thematic-report-on-languages-spoken-by-roma-boyash-sinti-kaale-and-yen/1680a7b338;https://www.ecml.at/en/Resources/ECMLresources/ID/147;https://blog.google/intl/en-in/google-translate-new-languages-2024/;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","COE_ROMANI_HETEROGENEITY_2017: pp. 7–10: heterogeneity, oral transmission and homogeneous-standard education obstacles | ECML_QUALIROM_2013: exact variety packages, A1–B2 levels and adaptable units | GOOGLE_ROMANI_2024: Romani output described as closest to Southern Vlax with Northern Vlax and Balkan elements | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","No exact person denominator/outcome. Macro Romani population, Google mixed output and aggregate QualiRom page counts are excluded; exact teaching variety is retained.","high for exact resource/heterogeneity evidence; explicitly unrankable population, learning, academic overlap and delivery reach"
"rom-lovara-Latn-AT-CZ","Lovara / Lovari Romani teaching variety","exact QualiRom teaching variety; macro Romani totals excluded","Austria and Czechia","written and spoken; Latin teaching orthography","exact-variety persons","","","","unrankable_no_compatible_exact_variety_person_measure","No compatible exact-variety person count was verified; numeric fields are blank.","2013 resource / 2017 monitoring","National Roma ethnicity and macro Romani census totals are not allocated.","Exact A1–B2 teaching materials. Council of Europe identifies Austrian Lovari as highly endangered. Package existence is direct functional delivery evidence, not enrolment or implementation dosage.","No exact-variety learning/completion endpoint verified.","Exact QualiRom package exists: Exact A1–B2 teaching materials.","Adaptable teaching units provide exact functional/open supply, but no exact open speech/benchmark corpus or full stage/subject ladder was verified. Google mixed Romani and generic catalog data are nonallocable.","Host-language academic comprehension has no exact-variety cross-tab; the Council of Europe documents heterogeneous, orally transmitted varieties and homogeneous-standard schooling as an obstacle.","No exact-variety device/access cross-tab.","Downloadable teaching units exist; accessibility, offline packaging and full learner sequence unverified.","COE_ROMANI_HETEROGENEITY_2017;ECML_QUALIROM_2013;GOOGLE_ROMANI_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://rm.coe.int/thematic-report-on-languages-spoken-by-roma-boyash-sinti-kaale-and-yen/1680a7b338;https://www.ecml.at/en/Resources/ECMLresources/ID/147;https://blog.google/intl/en-in/google-translate-new-languages-2024/;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","COE_ROMANI_HETEROGENEITY_2017: pp. 7–10: heterogeneity, oral transmission and homogeneous-standard education obstacles | ECML_QUALIROM_2013: exact variety packages, A1–B2 levels and adaptable units | GOOGLE_ROMANI_2024: Romani output described as closest to Southern Vlax with Northern Vlax and Balkan elements | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","No exact person denominator/outcome. Macro Romani population, Google mixed output and aggregate QualiRom page counts are excluded; exact teaching variety is retained.","high for exact resource/heterogeneity evidence; explicitly unrankable population, learning, academic overlap and delivery reach"
"ru-Cyrl-EE","Russian mother-tongue population in Estonia","Russian in Estonia; census mother-tongue category","Estonia","written and spoken; Cyrillic script","census residents reporting Russian mother tongue","","379210","","census_mother_tongue_exact_table_cell","Statistics Estonia PxWeb table RL21434 exact whole-country cell: age groups total, both sexes, Russian mother tongue.","2021","This does not count all Russian users, pupils in Russian-medium schools or persons lacking Estonian.","Transition to Estonian-language education began in kindergartens and grades 1 and 4 in September 2024 and continues to 2030. Some fourth graders previously had Russian-medium instruction with only two Estonian lessons weekly; the ministry identifies language and teacher-support needs.","The cited English policy page does not supply a Russian-mother-tongue learning/completion distribution; national outcomes are not assigned.","Russian-language transition information and support exist, but no complete aligned Russian/Estonian bridge-curriculum inventory was verified.","Catalog snapshot: Open Textbook Library rus=1; DOAB Russian=258. Counts are global Russian metadata and cannot be credited to Estonia or treated as transition-aligned/open-complete supply.","The ministry directly documents limited prior Estonian exposure for some transitioning pupils; no cohort-wide academic Estonian or English distribution is available, so nonoverlap magnitude is unrankable.","Estonia household internet access was 95.4% in 2025 national context; no Russian-mother-tongue device/access cross-tab.","Transition support needs are direct; completeness of accessible bilingual, downloadable, low-data and offline bridge materials is unverified.","EE_CENSUS_MOTHER_TONGUE_2021;EE_EDUCATION_TRANSITION;EUROSTAT_INTERNET_2025;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://andmed.stat.ee/en/stat/rahvaloendus__rel2021__rahvastiku-demograafilised-ja-etno-kultuurilised-naitajad__rahvus-emakeel/RL21434;https://www.hm.ee/en/node/234;https://ec.europa.eu/eurostat/statistics-explained/SEPDF/cache/108644.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","EE_CENSUS_MOTHER_TONGUE_2021: Whole country; age groups total; males and females; mother tongue=Russian: 379,210 | EE_EDUCATION_TRANSITION: transition timetable, prior Russian-medium exposure and Estonian-support requirements | EUROSTAT_INTERNET_2025: household internet-access section and country chart | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","Mother tongue, prior medium of instruction and Estonian proficiency are different constructs. Global Russian resources are not Estonia-transition coverage. No learning/device/disability cross-tabs.","high for census cell and transition policy; unrankable for exact affected pupil count, learning outcomes and aligned open/offline supply"
"sco-Latn-GB-SCT","Scots in Scotland (census category; dialect unresolved)","Scots; Doric and other Scots varieties not separately enumerated","Scotland, United Kingdom","written and spoken; Latin script; orthographic variation","usual residents age 3+ reporting ability to speak Scots","","1508540","","census_self_reported_speaking_ability_umbrella_category","2022 census source-stated count reporting ability to speak Scots; dialects are not split by the source.","2022","The broader 2,444,659 any-skill count covers speaking, reading, writing or understanding and is not a bound on speakers.","The Scottish Government documents a Scots coordinator supporting Curriculum for Excellence, but no system-wide enrolment, hours, medium-of-instruction or stage-continuity series was verified.","No Scots-category learning, completion or literacy endpoint cross-tab was verified; national Scottish outcomes are not assigned to Scots speakers.","Government and Education Scotland support establish some functional educational provision, without a verified complete stage/subject ladder.","Catalog snapshot: Open Textbook Library sco=0 and DOAB exact label Scots=0. Catalog zeroes are not global absence; reuse rights and dialect coverage of functional resources remain unverified.","Unknown. Scots ability and English academic comprehension were not jointly measured in the cited source; linguistic proximity is not treated as coverage.","No Scots-language cross-tab was verified.","Need is unrankable: no verified inventory of accessible, downloadable or offline Scots sequences by dialect, stage and subject.","SCOTLAND_SCOTS_POLICY_2022;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://www.gov.scot/policies/languages/scots/;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","SCOTLAND_SCOTS_POLICY_2022: Scots census ability totals and education-support section | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","The census macro-category does not identify Doric, Insular, Central, Southern or Ulster varieties. Any-skill and speaking constructs are incompatible. No outcome/access cross-tabs exist in the cited evidence.","high for umbrella census counts; low/unrankable for exact-variety population, learning, academic nonoverlap and open-resource completeness"
"srm-Latn-SR","Saramaccan","exact Kreyòl-MT code/label stratum","Suriname and French Guiana","written and spoken; Latin script; exact orthographic coverage unverified","exact-variety persons","","","","unrankable_no_compatible_person_measure","No compatible exact person measure was verified; numeric fields are blank.","2024 resource evidence","Territory totals and secondary Ethnologue figures are not substituted.","No exact stage exposure series verified.","No exact learning/completion endpoint verified.","Kreyòl-MT exact-label public/all sentence pairs: 440/59,053.","Corpus count is resource evidence, not a curriculum; Common Voice 26 has no exact locale. Open stage/subject/accessibility completeness remains unverified. ","Dominant/academic language comprehension has no exact-variety cross-tab and is not inferred.","No exact access cross-tab.","Corpus is downloadable if public; exact accessible/offline academic ladder unverified.","KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019","https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","KREYOL_MT_2024: pp. 2, 5–6 and Table 3: exact/pooled language public/all sentence counts and genre transfer | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope","Sentence pairs are not people, learning or curriculum. No exact population/outcome/access evidence; neighboring Creole standards are nonallocable.","high for exact resource snapshot; explicitly unrankable for population, learning, academic nonoverlap and delivery/access"
"srn-Latn-SR","Sranan Tongo in Suriname","Sranang Tongo; census household-language category","Suriname","written and spoken; Latin script","households by most-used language (not persons)","","","","household_counts_no_person_estimate","No person count is used. Census 2012 enumerated 140,367 households; 11,802 listed Sranan most-used and 50,143 as second household language.","2012","Most-used and second-language household fields are distinct and not combined or converted to people.","World Bank: curriculum mainly Dutch in a country with about 30 languages; interior teacher recruitment difficult. This is national multilingual context, not Sranan-specific exposure.","National endpoints only: Grade 6, 42% at expected Grade-3 numeracy and 63% expected Grade-3 reading; dropout rises to 49% in upper-secondary Grade 4. No Sranan causal estimate.","Kreyòl-MT Sranan public/all pairs: 6,620/615,010, showing a large public-access gap.","No Common Voice srn; OTL/DOAB exact supply unverified. Sentence pairs do not establish open curricular ladder or academic Dutch bridge.","Dutch curriculum versus multilingual homes is direct system mismatch; individual Dutch/English academic comprehension for Sranan users is unmeasured.","Interior access/teacher delivery constraints documented; no exact-language device/internet cross-tab.","Interior geography supports offline/print need; verified exact accessible/offline ladder absent.","SR_CENSUS_LANGUAGE_2012;SR_WORLD_BANK_EDU_2023;KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019","https://statistics-suriname.org/wp-content/uploads/2019/05/Publicatie-Census-8-Volume-3-Huishoudens-Gezinnen-en-Woonverblijven-Milieu-Criminaliteit.pdf;https://documents1.worldbank.org/curated/en/099062923162588381/pdf/BOSIB1913074e817f3914e6f18d7313e018d2993a1.pdf;https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","SR_CENSUS_LANGUAGE_2012: Table HWG-06a/b, p. 36: most-used and second household language | SR_WORLD_BANK_EDU_2023: p. 48: Dutch curriculum/multilingual mismatch, Grade 6 endpoints and dropout | KREYOL_MT_2024: pp. 2, 5–6 and Table 3: exact/pooled language public/all sentence counts and genre transfer | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope","Households are not persons/speakers. Education outcomes are national multilingual context; public/all corpus counts and households differ.","high for household and national endpoint constructs; unrankable person count, exact learning effect and open/access completeness"
"stq-Latn-DE-NI","Sater Frisian in Saterland","Seeltersk","Saterland, Lower Saxony, Germany","written and spoken; Latin script","persons described as speakers","","1000","","old_official_approximate_speaker_estimate","German Bundestag documentation stated approximately 1,000 speakers; it is retained as an old source-stated estimate, not a current count.","2009","An older 2003 report described about 2,000 users and about 4,000 understanders. Different years/constructs are not made into a range.","Council of Europe 2024: six schools offer Sater Frisian; trained preschool educators are lacking and extent of provision is not fully documented; more hours, schools and levels are needed.","No Sater Frisian learner proficiency or completion distribution was verified.","Six-school provision is direct functional evidence, but no complete stage/subject inventory is established.","Catalog snapshot: Open Textbook Library stq=0; DOAB exact label Saterland Frisian=0. Catalog zeroes are not global absence; reuse rights and completeness remain unverified.","Unknown. German/English academic comprehension has no Sater-Frisian cross-tab.","Germany household internet access was 94.0% in 2025 national context; no Sater Frisian cross-tab.","No verified accessible/open offline ladder. Small-school provision makes print, downloadable and low-data paths relevant, but need magnitude is unrankable.","DE_BUNDESTAG_SATER_2009;DE_COE_SATER_FRISIAN_2024;EUROSTAT_INTERNET_2025;OER_UNESCO_2019;CATALOG_OTL_20260901;CATALOG_DOAB_20260901","https://www.bundestag.de/resource/blob/494390/a797ab9b3124735878175a94acc65e56/Bedrohte-Sprachen.pdf;https://rm.coe.int/germany-eval-iria-7-en/1680b09963;https://ec.europa.eu/eurostat/statistics-explained/SEPDF/cache/108644.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422;https://open.umn.edu/opentextbooks/textbooks.json;https://directory.doabooks.org/rest/search","DE_BUNDESTAG_SATER_2009: Sater Frisian section: approximately 1,000 speakers | DE_COE_SATER_FRISIAN_2024: Sater Frisian education and media findings | EUROSTAT_INTERNET_2025: household internet-access section and country chart | OER_UNESCO_2019: Definition I.1 and scope | CATALOG_OTL_20260901: links.total_count after language-code query; counts reproduced in each row | CATALOG_DOAB_20260901: x-total-count after exact dc.language label query; counts reproduced in each row","Population estimate is old and approximate. Current speakers, dialect substructure, learning outcomes, devices and open licences are unmeasured.","low for current population; high for six-school policy finding; unrankable for outcomes and open-resource completeness"
"svc-Latn-VC","Vincentian Creole","exact Kreyòl-MT code/label stratum","Saint Vincent and the Grenadines","written and spoken; Latin script; exact orthographic coverage unverified","exact-variety persons","","","","unrankable_no_compatible_person_measure","No compatible exact person measure was verified; numeric fields are blank.","2024 resource evidence","Territory totals and secondary Ethnologue figures are not substituted.","No exact stage exposure series verified.","No exact learning/completion endpoint verified.","Kreyòl-MT exact-label public/all sentence pairs: 321/321.","Corpus count is resource evidence, not a curriculum; Common Voice 26 has no exact locale. Open stage/subject/accessibility completeness remains unverified. ","Dominant/academic language comprehension has no exact-variety cross-tab and is not inferred.","No exact access cross-tab.","Corpus is downloadable if public; exact accessible/offline academic ladder unverified.","KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019","https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","KREYOL_MT_2024: pp. 2, 5–6 and Table 3: exact/pooled language public/all sentence counts and genre transfer | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope","Sentence pairs are not people, learning or curriculum. No exact population/outcome/access evidence; neighboring Creole standards are nonallocable.","high for exact resource snapshot; explicitly unrankable for population, learning, academic nonoverlap and delivery/access"
"trf-Latn-TT","Trinidadian Creole","exact Kreyòl-MT code/label stratum","Trinidad and Tobago","written and spoken; Latin script; exact orthographic coverage unverified","exact-variety persons","","","","unrankable_no_compatible_person_measure","No compatible exact person measure was verified; numeric fields are blank.","2024 resource evidence","Territory totals and secondary Ethnologue figures are not substituted.","No exact stage exposure series verified.","No exact learning/completion endpoint verified.","Kreyòl-MT exact-label public/all sentence pairs: 1,691/1,691.","Corpus count is resource evidence, not a curriculum; Common Voice 26 has no exact locale. Open stage/subject/accessibility completeness remains unverified. ","Dominant/academic language comprehension has no exact-variety cross-tab and is not inferred.","No exact access cross-tab.","Corpus is downloadable if public; exact accessible/offline academic ladder unverified.","KREYOL_MT_2024;COMMON_VOICE_26_2026;OER_UNESCO_2019","https://www.cs.jhu.edu/~kevinduh/t/naacl24/final_pdf/paper289.pdf;https://raw.githubusercontent.com/common-voice/cv-dataset/main/datasets/scripted-speech/cv-corpus-26.0-2026-06-12.json;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","KREYOL_MT_2024: pp. 2, 5–6 and Table 3: exact/pooled language public/all sentence counts and genre transfer | COMMON_VOICE_26_2026: locale entry counts/hours and absence audit | OER_UNESCO_2019: Definition I.1 and scope","Sentence pairs are not people, learning or curriculum. No exact population/outcome/access evidence; neighboring Creole standards are nonallocable.","high for exact resource snapshot; explicitly unrankable for population, learning, academic nonoverlap and delivery/access"
"tseltal-east-Latn-MX","Tseltal del oriente in Mexico","exact INALI variant label","Mexico; exact INALI localities","written and spoken; Latin script","persons age 5+ allocated to exact variant","","70313","","official_2000_exact_variant_estimate","INALI source-stated exact-variant estimate using Census 2000/locality allocation.","2000","Exact child share age 5–14: 36.54%; risk 4 / no immediate risk. No newer compatible exact count is substituted.","Mexico Indigenous-school teacher/language match is national system context only, not an exact-variant rate.","Exact intergenerational child-share/risk endpoint is dated; it is not school achievement or completion.","No exact open corpus or complete academic sequence was verified; absence is not inferred from lack of one catalog result.","Openly adaptable exact-variant academic supply remains unverified.","Spanish/English academic comprehension has no exact-variant cross-tab.","No exact-variant access cross-tab.","Exact accessible/offline ladder unverified.","MX_INALI_LANGUAGE_RISK;MX_INEE_LANGUAGE_MATCH;OER_UNESCO_2019","https://site.inali.gob.mx/pdf/libro_lenguas_indigenas_nacionales_en_riesgo_de_desaparicion.pdf;https://www.inee.edu.mx/wp-content/uploads/2019/06/P2A348.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","MX_INALI_LANGUAGE_RISK: exact variant population, share age 5–14 and risk level tables | MX_INEE_LANGUAGE_MATCH: teacher command of pupils’ language and system mismatch indicator | OER_UNESCO_2019: Definition I.1 and scope","Dated exact estimate cannot be updated with a macro count. National education context is not allocated.","medium for dated exact count; unrankable learning, academic nonoverlap and open/access completeness"
"tseltal-north-Latn-MX","Tseltal del norte in Mexico","exact INALI variant label","Mexico; exact INALI localities","written and spoken; Latin script","persons age 5+ allocated to exact variant","","84198","","official_2000_exact_variant_estimate","INALI source-stated exact-variant estimate using Census 2000/locality allocation.","2000","Exact child share age 5–14: 36.86%; risk 4 / no immediate risk. No newer compatible exact count is substituted.","Mexico Indigenous-school teacher/language match is national system context only, not an exact-variant rate.","Exact intergenerational child-share/risk endpoint is dated; it is not school achievement or completion.","No exact open corpus or complete academic sequence was verified; absence is not inferred from lack of one catalog result.","Openly adaptable exact-variant academic supply remains unverified.","Spanish/English academic comprehension has no exact-variant cross-tab.","No exact-variant access cross-tab.","Exact accessible/offline ladder unverified.","MX_INALI_LANGUAGE_RISK;MX_INEE_LANGUAGE_MATCH;OER_UNESCO_2019","https://site.inali.gob.mx/pdf/libro_lenguas_indigenas_nacionales_en_riesgo_de_desaparicion.pdf;https://www.inee.edu.mx/wp-content/uploads/2019/06/P2A348.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","MX_INALI_LANGUAGE_RISK: exact variant population, share age 5–14 and risk level tables | MX_INEE_LANGUAGE_MATCH: teacher command of pupils’ language and system mismatch indicator | OER_UNESCO_2019: Definition I.1 and scope","Dated exact estimate cannot be updated with a macro count. National education context is not allocated.","medium for dated exact count; unrankable learning, academic nonoverlap and open/access completeness"
"tsotsil-centre-Latn-MX","Tsotsil del centro in Mexico","exact INALI variant label","Mexico; exact INALI localities","written and spoken; Latin script","persons age 5+ allocated to exact variant","","57107","","official_2000_exact_variant_estimate","INALI source-stated exact-variant estimate using Census 2000/locality allocation.","2000","Exact child share age 5–14: 35.55%; risk 4 / no immediate risk. No newer compatible exact count is substituted.","Mexico Indigenous-school teacher/language match is national system context only, not an exact-variant rate.","Exact intergenerational child-share/risk endpoint is dated; it is not school achievement or completion.","No exact open corpus or complete academic sequence was verified; absence is not inferred from lack of one catalog result.","Openly adaptable exact-variant academic supply remains unverified.","Spanish/English academic comprehension has no exact-variant cross-tab.","No exact-variant access cross-tab.","Exact accessible/offline ladder unverified.","MX_INALI_LANGUAGE_RISK;MX_INEE_LANGUAGE_MATCH;OER_UNESCO_2019","https://site.inali.gob.mx/pdf/libro_lenguas_indigenas_nacionales_en_riesgo_de_desaparicion.pdf;https://www.inee.edu.mx/wp-content/uploads/2019/06/P2A348.pdf;https://www.unesco.org/en/legal-affairs/recommendation-open-educational-resources-oer?hub=422","MX_INALI_LANGUAGE_RISK: exact variant population, share age 5–14 and risk level tables | MX_INEE_LANGUAGE_MATCH: teacher command of pupils’ language and system mismatch indicator | OER_UNESCO_2019: Definition I.1 and scope","Dated exact estimate cannot be updated with a macro count. National education context is not allocated.","medium for dated exact count; unrankable learning, academic nonoverlap and open/access completeness"
